,FIPS,democrat,republican,prcpMm,prcpMm1015,shareRep,year,shareDem,avgTemp,avgTempPast,tempDiff,rainDiff,booYear,booRain,booPastRain
2144,40089.0,1802.0,8656.0,0.5,5.8375,0.5383754198283368,2016,0.11207861674337605,16.875,11.593749999999986,5.281250000000014,-5.3375,True,True,True
1226,40093.0,446.0,2700.0,5.97666666666667,5.97666666666667,0.8582326764144946,2012,0.1417673235855054,11.945833333333349,11.945833333333349,0.0,0.0,False,True,True
2146,40093.0,310.0,2948.0,1.98333333333333,5.97666666666667,0.6636650157586673,2016,0.06978838361098605,13.05,11.945833333333349,1.1041666666666519,-3.9933333333333403,True,True,True
2147,40095.0,1096.0,4206.0,14.066666666666698,1.14166666666667,0.5195799876466954,2016,0.13539221741815935,16.35,13.19166666666665,3.158333333333351,12.92500000000003,True,True,True
1227,40095.0,1396.0,3744.0,1.14166666666667,1.14166666666667,0.7284046692607004,2012,0.2715953307392996,13.19166666666665,13.19166666666665,0.0,0.0,False,True,True
2148,40097.0,3423.0,11555.0,18.45,9.01666666666667,0.5214114886512341,2016,0.1544605387843509,16.65,14.433333333333335,2.2166666666666632,9.43333333333333,True,True,True
1228,40097.0,4823.0,9637.0,9.01666666666667,9.01666666666667,0.6664591977869986,2012,0.33354080221300136,14.433333333333335,14.433333333333335,0.0,0.0,False,True,True
1229,40099.0,1540.0,3606.0,3.19444444444444,3.19444444444444,0.7007384376214536,2012,0.29926156237854645,12.033333333333335,12.033333333333335,0.0,0.0,False,True,True
2149,40099.0,1087.0,4175.0,5.56666666666667,3.19444444444444,0.5320504651459156,2016,0.13852427679367912,16.1,12.033333333333335,4.066666666666666,2.37222222222223,True,True,True
1230,40101.0,9952.0,13404.0,13.294444444444402,13.294444444444402,0.5738996403493749,2012,0.4261003596506251,12.670833333333336,12.670833333333336,0.0,0.0,False,True,True
2150,40101.0,7977.0,15043.0,5.85,13.294444444444402,0.3855004869048229,2016,0.20442314591768745,14.6,12.670833333333336,1.9291666666666636,-7.444444444444402,True,True,True
1231,40103.0,1143.0,3488.0,8.04333333333333,8.04333333333333,0.753185057223062,2012,0.24681494277693802,12.570833333333335,12.570833333333335,0.0,0.0,False,True,True
2151,40103.0,901.0,3715.0,3.12,8.04333333333333,0.5648471947696518,2016,0.13699254979473924,15.25,12.570833333333335,2.6791666666666654,-4.923333333333329,True,True,True
1233,40107.0,1256.0,2335.0,12.96,12.96,0.6502367028682818,2012,0.34976329713171816,17.8,17.8,0.0,0.0,False,True,True
1235,40111.0,5432.0,7731.0,0.0,0.0,0.587328116690724,2012,0.412671883309276,15.3,15.3,0.0,0.0,False,False,False
1236,40113.0,6704.0,11242.0,9.83,9.83,0.6264348601359635,2012,0.37356513986403656,11.51805555555556,11.51805555555556,0.0,0.0,False,True,True
2156,40113.0,5597.0,12577.0,10.04,9.83,0.4627129244692984,2016,0.20591589713402744,14.85,11.51805555555556,3.3319444444444404,0.20999999999999908,True,True,True
1237,40115.0,3509.0,6466.0,10.2833333333333,10.2833333333333,0.6482205513784461,2012,0.35177944862155386,10.6875,10.6875,0.0,0.0,False,True,True
2157,40115.0,2584.0,7631.0,14.75,10.2833333333333,0.4585110857417533,2016,0.15526046986721145,12.5,10.6875,1.8125,4.4666666666667005,True,True,True
1238,40117.0,1813.0,4232.0,11.9,11.9,0.7000827129859388,2012,0.29991728701406123,11.691666666666684,11.691666666666684,0.0,0.0,False,True,True
2158,40117.0,1344.0,4729.0,6.0,11.9,0.508494623655914,2016,0.14451612903225808,15.0,11.691666666666684,3.308333333333316,-5.9,True,True,True
1239,40119.0,9198.0,16481.0,6.202380952380951,6.202380952380951,0.6418084816386931,2012,0.3581915183613069,12.247916666666661,12.247916666666661,0.0,0.0,False,True,True
2159,40119.0,8788.0,16651.0,2.17142857142857,6.202380952380951,0.39676412419281815,2016,0.2094026258727095,15.25,12.247916666666661,3.0020833333333385,-4.030952380952381,True,True,True
2160,40121.0,3711.0,12753.0,2.86666666666667,3.27916666666667,0.4676396171757545,2016,0.13607861831249313,16.1,13.05,3.0500000000000007,-0.4125000000000001,True,True,True
1240,40121.0,4831.0,10841.0,3.27916666666667,3.27916666666667,0.6917432363450741,2012,0.308256763654926,13.05,13.05,0.0,0.0,False,True,True
2161,40123.0,3637.0,10431.0,14.1,5.67,0.4818013856812933,2016,0.1679907621247113,15.3,12.91319444444443,2.3868055555555703,8.43,True,True,True
1241,40123.0,3947.0,8945.0,5.67,5.67,0.6938411417933602,2012,0.3061588582066398,12.91319444444443,12.91319444444443,0.0,0.0,False,True,True
2162,40125.0,6015.0,17848.0,17.44,7.52,0.4630912534703303,2016,0.15606756441192496,15.3,12.78333333333335,2.5166666666666515,9.920000000000002,True,True,True
1242,40125.0,7188.0,16250.0,7.52,7.52,0.6933185425377592,2012,0.3066814574622408,12.78333333333335,12.78333333333335,0.0,0.0,False,True,True
2163,40127.0,748.0,3581.0,9.05,2.7333333333333303,0.5095332953898691,2016,0.1064314171883893,16.4,11.980555555555533,4.419444444444466,6.31666666666667,True,True,True
1243,40127.0,1043.0,3087.0,2.7333333333333303,2.7333333333333303,0.747457627118644,2012,0.25254237288135595,11.980555555555533,11.980555555555533,0.0,0.0,False,True,True
2164,40129.0,151.0,1547.0,3.5,2.625,0.6489093959731543,2016,0.06333892617449664,13.3,12.408333333333335,0.8916666666666657,0.875,True,True,True
1244,40129.0,272.0,1402.0,2.625,2.625,0.8375149342891278,2012,0.16248506571087215,12.408333333333335,12.408333333333335,0.0,0.0,False,True,True
1245,40131.0,9148.0,27553.0,11.391666666666698,11.391666666666698,0.7507424865807472,2012,0.24925751341925287,12.033333333333315,12.033333333333315,0.0,0.0,False,True,True
2165,40131.0,7902.0,30913.0,33.2,11.391666666666698,0.5416111850865513,2016,0.138446982970075,16.95,12.033333333333315,4.916666666666684,21.808333333333305,True,True,True
1246,40133.0,2600.0,4856.0,8.93333333333333,8.93333333333333,0.6512875536480687,2012,0.3487124463519313,12.733333333333317,12.733333333333317,0.0,0.0,False,True,True
2166,40133.0,2071.0,5613.0,2.275,8.93333333333333,0.4579050416054821,2016,0.1689508892152064,16.1,12.733333333333317,3.366666666666685,-6.65833333333333,True,True,True
1247,40135.0,4193.0,9578.0,7.86666666666667,7.86666666666667,0.695519570111103,2012,0.30448042988889695,10.833333333333316,10.833333333333316,0.0,0.0,False,True,True
2168,40137.0,3086.0,14182.0,8.475,7.66666666666667,0.5350890431632961,2016,0.11643525505584063,15.850000000000001,13.779166666666665,2.0708333333333364,0.80833333333333,True,True,True
1248,40137.0,3939.0,12908.0,7.66666666666667,7.66666666666667,0.766189826081795,2012,0.23381017391820502,13.779166666666665,13.779166666666665,0.0,0.0,False,True,True
1249,40139.0,862.0,4930.0,1.35,1.35,0.8511740331491713,2012,0.14882596685082872,11.046249999999986,11.046249999999986,0.0,0.0,False,True,True
2169,40139.0,858.0,4621.0,0.0,1.35,0.48539915966386554,2016,0.09012605042016807,8.5375,11.046249999999986,-2.5087499999999867,-1.35,True,False,True
2170,40141.0,657.0,1944.0,0.82,3.15666666666667,0.447926267281106,2016,0.15138248847926267,15.266666666666652,13.926388888888864,1.3402777777777874,-2.33666666666667,True,True,True
1250,40141.0,906.0,1815.0,3.15666666666667,3.15666666666667,0.6670341786108048,2012,0.33296582138919517,13.926388888888864,13.926388888888864,0.0,0.0,False,True,True
1253,40147.0,5532.0,15668.0,5.99166666666667,5.99166666666667,0.739056603773585,2012,0.2609433962264151,10.633333333333349,10.633333333333349,0.0,0.0,False,True,True
2173,40147.0,5048.0,15825.0,11.05,5.99166666666667,0.4902416356877323,2016,0.1563816604708798,14.45,10.633333333333349,3.8166666666666504,5.058333333333331,True,True,True
2174,40149.0,588.0,3854.0,1.51666666666667,8.07708333333333,0.5812094706680742,2016,0.08867440808324537,13.725000000000001,12.543055555555581,1.1819444444444205,-6.560416666666661,True,True,True
1254,40149.0,822.0,3494.0,8.07708333333333,8.07708333333333,0.8095458758109361,2012,0.19045412418906396,12.543055555555581,12.543055555555581,0.0,0.0,False,True,True
1255,40151.0,671.0,2727.0,1.98,1.98,0.8025309005297233,2012,0.19746909947027663,11.538194444444446,11.538194444444446,0.0,0.0,False,True,True
2175,40151.0,522.0,2947.0,0.525,1.98,0.5843743803291691,2016,0.10350981558596074,13.33333333333335,11.538194444444446,1.7951388888889035,-1.455,True,True,True
1256,40153.0,1133.0,5945.0,2.36666666666667,2.36666666666667,0.8399265329189036,2012,0.16007346708109635,12.125000000000014,12.125000000000014,0.0,0.0,False,True,True
2176,40153.0,873.0,6347.0,1.2111111111111101,2.36666666666667,0.5609863885451652,2016,0.07716103942018737,13.2625,12.125000000000014,1.137499999999985,-1.1555555555555597,True,True,True
1259,42005.0,9045.0,20142.0,0.4866666666666671,0.4866666666666671,0.6804269981757989,2012,0.3055536788054861,3.8347222222222452,3.8347222222222452,0.0,0.0,False,True,True
2215,42005.0,7178.0,23484.0,0.0,0.4866666666666671,0.5518894529046813,2016,0.16868772325625117,9.633333333333333,3.8347222222222452,5.798611111111088,-0.4866666666666671,True,False,True
1260,42007.0,37055.0,42344.0,0.3,0.3,0.5261823694609439,2012,0.46045927877326837,4.845833333333349,4.845833333333349,0.0,0.0,False,True,True
2216,42007.0,32531.0,48167.0,0.0,0.3,0.42401274670328704,2016,0.2863694783358862,11.7,4.845833333333349,6.85416666666665,-0.3,True,False,True
2217,42009.0,3645.0,19552.0,0.0,0.431845238095238,0.567382472431805,2016,0.10577481137550783,7.375,4.3791666666666655,2.9958333333333345,-0.431845238095238,True,False,True
1261,42009.0,4788.0,16702.0,0.431845238095238,0.431845238095238,0.7697838410840209,2012,0.22067566944738903,4.3791666666666655,4.3791666666666655,0.0,0.0,False,True,True
1263,42013.0,16276.0,33319.0,0.0488888888888889,0.0488888888888889,0.6631834557433172,2012,0.3239585199339185,5.025000000000016,5.025000000000016,0.0,0.0,False,False,False
2219,42013.0,13958.0,39135.0,1.74,0.0488888888888889,0.5028008325410489,2016,0.17933036976128683,9.516666666666683,5.025000000000016,4.491666666666667,1.691111111111111,True,True,False
1264,42015.0,8624.0,14410.0,1.21597222222222,1.21597222222222,0.6151284897122855,2012,0.36813796636216173,3.530555555555555,3.530555555555555,0.0,0.0,False,True,True
2220,42015.0,6369.0,18141.0,0.0,1.21597222222222,0.48184546734309014,2016,0.16916783978326116,5.4666666666666845,3.530555555555555,1.9361111111111295,-1.21597222222222,True,False,True
2221,42017.0,167060.0,164361.0,0.0,1.4808796296296298,0.3566614297618221,2016,0.3625182279008402,6.3999999999999995,6.195833333333334,0.20416666666666572,-1.4808796296296298,True,False,True
1265,42017.0,160521.0,156579.0,1.4808796296296298,1.4808796296296298,0.4877607346674309,2012,0.5000404964238543,6.195833333333334,6.195833333333334,0.0,0.0,False,True,True
1266,42019.0,28550.0,59761.0,0.3,0.3,0.6681312538431439,2012,0.3191905640337638,4.287499999999985,4.287499999999985,0.0,0.0,False,True,True
2222,42019.0,28584.0,64428.0,0.0,0.3,0.49663912185495807,2016,0.2203379378391712,9.0,4.287499999999985,4.712500000000015,-0.3,True,False,True
1267,42021.0,24249.0,35163.0,0.730555555555556,0.730555555555556,0.5809569441231868,2012,0.4006377424577867,3.7166666666666703,3.7166666666666703,0.0,0.0,False,True,True
2223,42021.0,18867.0,42258.0,0.075,0.730555555555556,0.48657424465733234,2016,0.2172416175386883,8.049999999999985,3.7166666666666703,4.333333333333314,-0.655555555555556,True,False,True
1268,42023.0,724.0,1359.0,0.6,0.6,0.6437707247749882,2012,0.34296541923259116,3.28333333333333,3.28333333333333,0.0,0.0,False,True,True
2224,42023.0,531.0,1589.0,0.0,0.6,0.4916460396039604,2016,0.16429455445544555,6.4,3.28333333333333,3.1166666666666702,-0.6,True,False,True
1269,42025.0,11580.0,13504.0,1.23287037037037,1.23287037037037,0.5278917946913725,2012,0.45267972323208633,5.225000000000016,5.225000000000016,0.0,0.0,False,True,True
2225,42025.0,8936.0,18743.0,0.0,1.23287037037037,0.4438524201951312,2016,0.21161314767452874,5.800000000000001,5.225000000000016,0.5749999999999851,-1.23287037037037,True,False,True
2226,42027.0,37088.0,35274.0,0.0,0.161838624338624,0.28598762779611,2016,0.30069482167324735,6.100000000000015,2.9138888888888843,3.1861111111111304,-0.161838624338624,True,False,False
1270,42027.0,34176.0,34001.0,0.161838624338624,0.161838624338624,0.4883376899434119,2012,0.490851118834918,2.9138888888888843,2.9138888888888843,0.0,0.0,False,False,False
2228,42031.0,4273.0,12576.0,0.0,0.758333333333333,0.5220423412204234,2016,0.17737650477376504,7.35,3.125,4.225,-0.758333333333333,True,False,True
1272,42031.0,5056.0,10828.0,0.758333333333333,0.758333333333333,0.6689731867045595,2012,0.3123687137032003,3.125,3.125,0.0,0.0,False,True,True
1273,42033.0,11121.0,20347.0,0.133333333333333,0.133333333333333,0.6365001407701693,2012,0.34789001157443616,3.845833333333335,3.845833333333335,0.0,0.0,False,False,False
2229,42033.0,8200.0,24932.0,0.0,0.133333333333333,0.4684176906023372,2016,0.15406004584225755,7.25,3.845833333333335,3.404166666666665,-0.133333333333333,True,False,False
2230,42035.0,4744.0,10022.0,0.0,0.641666666666667,0.449356588799713,2016,0.2127068107429494,7.075000000000001,4.379166666666665,2.6958333333333364,-0.641666666666667,True,False,True
1274,42035.0,5734.0,7303.0,0.641666666666667,0.641666666666667,0.5505465510742555,2012,0.43226535996984544,4.379166666666665,4.379166666666665,0.0,0.0,False,True,True
2231,42037.0,8934.0,18004.0,0.0,0.7944444444444441,0.4405402760105706,2016,0.21860624449447,7.625,4.719444444444445,2.905555555555555,-0.7944444444444441,True,False,True
1275,42037.0,10937.0,14236.0,0.7944444444444441,0.7944444444444441,0.5555945829918433,2012,0.4268430706786871,4.719444444444445,4.719444444444445,0.0,0.0,False,True,True
1276,42039.0,13883.0,20901.0,1.65,1.65,0.5906239403187521,2012,0.3923081270487171,3.8187500000000005,3.8187500000000005,0.0,0.0,False,True,True
2232,42039.0,10971.0,24987.0,0.0,1.65,0.468044056494212,2016,0.20550331547596748,10.200000000000001,3.8187500000000005,6.3812500000000005,-1.65,True,False,True
2233,42041.0,47085.0,69076.0,0.0,1.2,0.4137154493456712,2016,0.2820052106728955,9.149999999999999,6.479166666666651,2.6708333333333476,-1.2,True,False,True
1277,42041.0,44367.0,64809.0,1.2,1.2,0.5848448751962748,2012,0.400373599003736,6.479166666666651,6.479166666666651,0.0,0.0,False,True,True
2234,42043.0,64706.0,60863.0,0.0,1.42,0.319824908960016,2016,0.3400192326892659,6.7749999999999995,5.783333333333334,0.9916666666666654,-1.42,True,False,True
1278,42043.0,64965.0,57450.0,1.42,1.42,0.46327656280239987,2012,0.5238774917747242,5.783333333333334,5.783333333333334,0.0,0.0,False,True,True
2235,42045.0,177402.0,110667.0,0.0,0.6638888888888891,0.2680535976398436,2016,0.4296966966530541,12.25,8.775000000000015,3.4749999999999854,-0.6638888888888891,True,False,True
1279,42045.0,171792.0,110853.0,0.6638888888888891,0.6638888888888891,0.38818968777577006,2012,0.601588435517082,8.775000000000015,8.775000000000015,0.0,0.0,False,True,True
2236,42047.0,3853.0,10025.0,0.0,0.588888888888889,0.4952084568267141,2016,0.19032799841928472,7.775,2.5583333333333345,5.216666666666666,-0.588888888888889,True,False,True
1280,42047.0,5463.0,7579.0,0.588888888888889,0.588888888888889,0.5725185073273908,2012,0.4126756307599335,2.5583333333333345,2.5583333333333345,0.0,0.0,False,True,True
2237,42049.0,58112.0,60069.0,1.525,0.8375,0.3157836632986721,2016,0.30549568399028504,11.95,5.5625,6.387499999999999,0.6874999999999999,True,True,True
1281,42049.0,68036.0,49025.0,0.8375,0.8375,0.4132980382569403,2012,0.5735674723273675,5.5625,5.5625,0.0,0.0,False,True,True
1282,42051.0,21971.0,26018.0,0.805555555555556,0.805555555555556,0.5363983094526338,2012,0.452963611998763,3.55902777777778,3.55902777777778,0.0,0.0,False,True,True
2238,42051.0,17946.0,34590.0,0.0,0.805555555555556,0.41251252206268185,2016,0.21401993989409912,10.0,3.55902777777778,6.44097222222222,-0.805555555555556,True,False,True
1283,42053.0,896.0,1383.0,0.733333333333333,0.733333333333333,0.5981833910034602,2012,0.3875432525951557,4.572222222222221,4.572222222222221,0.0,0.0,False,True,True
2239,42053.0,626.0,1683.0,0.0,0.733333333333333,0.5054054054054054,2016,0.187987987987988,8.875,4.572222222222221,4.302777777777779,-0.733333333333333,True,False,True
2240,42055.0,17465.0,49768.0,0.0,0.670833333333333,0.5350362295469694,2016,0.1877593584037498,8.8,6.28333333333332,2.516666666666681,-0.670833333333333,True,False,True
1284,42055.0,18995.0,43260.0,0.670833333333333,0.670833333333333,0.6858175592124037,2012,0.3011351025714195,6.28333333333332,6.28333333333332,0.0,0.0,False,True,True
1286,42059.0,5852.0,8428.0,0.31458333333333305,0.31458333333333305,0.5826880530973452,2012,0.4045907079646018,3.6791666666666845,3.6791666666666845,0.0,0.0,False,True,True
2242,42059.0,4482.0,10849.0,0.0,0.31458333333333305,0.48025675077467905,2016,0.19840637450199203,10.55,3.6791666666666845,6.870833333333316,-0.31458333333333305,True,False,True
2243,42061.0,4539.0,14494.0,0.0,0.3833333333333329,0.48668614217118294,2016,0.15241261206809711,8.65,5.583333333333349,3.0666666666666513,-0.3833333333333329,True,False,True
1287,42061.0,5409.0,11979.0,0.3833333333333329,0.3833333333333329,0.6791201315267306,2012,0.30665003685016157,5.583333333333349,5.583333333333349,0.0,0.0,False,True,True
2244,42063.0,11528.0,24888.0,0.0,0.55,0.47997222918635374,2016,0.22232079146818892,9.399999999999999,3.425,5.974999999999999,-0.55,True,False,True
1288,42063.0,14473.0,21257.0,0.55,0.55,0.5852537099749456,2012,0.3984747115993502,3.425,3.425,0.0,0.0,False,True,True
2245,42065.0,3650.0,15192.0,0.166666666666667,0.7,0.5076522087816614,2016,0.12196751988237653,8.9,4.208333333333335,4.6916666666666655,-0.533333333333333,True,False,True
1289,42065.0,4787.0,13048.0,0.7,0.7,0.7210034812399845,2012,0.2645189810465823,4.208333333333335,4.208333333333335,0.0,0.0,False,True,True
2247,42069.0,51983.0,48384.0,0.0,1.2625,0.32668935342732136,2016,0.3509898449738022,8.65,5.8833333333333355,2.766666666666665,-1.2625,True,False,True
1291,42069.0,61838.0,35085.0,1.2625,1.2625,0.3579554149875019,2012,0.6309034331479876,5.8833333333333355,5.8833333333333355,0.0,0.0,False,True,True
2248,42071.0,91093.0,137914.0,0.0,0.30606060606060603,0.41071380710024985,2016,0.2712788609581555,9.133333333333333,6.986111111111129,2.1472222222222035,-0.30606060606060603,True,False,True
1292,42071.0,88481.0,130669.0,0.30606060606060603,0.30606060606060603,0.5874453775467999,2012,0.39778183387581145,6.986111111111129,6.986111111111129,0.0,0.0,False,True,True
1293,42073.0,17513.0,21047.0,0.0,0.0,0.5391689722307613,2012,0.44863715544625477,4.67,4.67,0.0,0.0,False,False,False
1294,42075.0,19900.0,35872.0,0.39722222222222203,0.39722222222222203,0.6340049487451396,2012,0.3517143867090845,6.666666666666682,6.666666666666682,0.0,0.0,False,True,True
2250,42075.0,18953.0,40525.0,0.0,0.39722222222222203,0.4664587122171321,2016,0.21815649531526968,8.899999999999999,6.666666666666682,2.2333333333333165,-0.39722222222222203,True,False,True
2251,42077.0,81324.0,73690.0,0.0,0.6055555555555561,0.31213863038533385,2016,0.34447498951631006,9.2,6.8916666666666515,2.308333333333348,-0.6055555555555561,True,False,True
1295,42077.0,78283.0,66874.0,0.6055555555555561,0.6055555555555561,0.4549189806941402,2012,0.5325301696575557,6.8916666666666515,6.8916666666666515,0.0,0.0,False,True,True
1296,42079.0,64307.0,58325.0,2.2830687830687797,2.2830687830687797,0.4687035414942261,2012,0.5167752874902563,4.408333333333331,4.408333333333331,0.0,0.0,False,True,True
2252,42079.0,52451.0,78688.0,0.0,2.2830687830687797,0.3832232676835564,2016,0.25544484055091266,3.8999999999999995,4.408333333333331,-0.508333333333332,-2.2830687830687797,True,False,True
1297,42081.0,15203.0,30658.0,0.261111111111111,0.261111111111111,0.6594110941432043,2012,0.3269954616824038,6.441666666666666,6.441666666666666,0.0,0.0,False,True,True
2253,42081.0,13020.0,35627.0,0.0,0.261111111111111,0.5106788601571011,2016,0.18662920704088068,7.924999999999999,6.441666666666666,1.4833333333333325,-0.261111111111111,True,False,True
1298,42083.0,5297.0,9545.0,0.955,0.955,0.6317844850410379,2012,0.3506089489012444,2.1645833333333346,2.1645833333333346,0.0,0.0,False,True,True
2254,42083.0,4025.0,11635.0,0.0,0.955,0.4670627433663843,2016,0.1615752077395528,6.887499999999999,2.1645833333333346,4.722916666666665,-0.955,True,False,True
2256,42087.0,3877.0,14094.0,0.0,0.46666666666666706,0.5434774225889792,2016,0.1495006362549647,8.3,6.283333333333333,2.0166666666666675,-0.46666666666666706,True,False,True
1300,42087.0,4273.0,11939.0,0.46666666666666706,0.46666666666666706,0.7292773807342251,2012,0.2610103231323682,6.283333333333333,6.283333333333333,0.0,0.0,False,True,True
1301,42089.0,35221.0,26867.0,0.699444444444444,0.699444444444444,0.42702290318991687,2012,0.5598010076767805,4.791666666666664,4.791666666666664,0.0,0.0,False,True,True
2257,42089.0,33918.0,33386.0,0.0,0.699444444444444,0.30560106913690993,2016,0.31047076807601126,8.5,4.791666666666664,3.7083333333333357,-0.699444444444444,True,False,True
1305,42097.0,13072.0,19518.0,1.5,1.5,0.5876791521136938,2012,0.39359267734553777,5.187500000000017,5.187500000000017,0.0,0.0,False,True,True
2261,42097.0,9788.0,25427.0,0.0,1.5,0.4500672613990371,2016,0.1732512036250354,7.050000000000001,5.187500000000017,1.8624999999999838,-1.5,True,False,True
1307,42101.0,588806.0,96467.0,1.48968253968254,1.48968253968254,0.13974102128411608,2012,0.8529378106317731,8.669444444444455,8.669444444444455,0.0,0.0,False,True,True
2263,42101.0,584025.0,108748.0,0.0,1.48968253968254,0.09863227398055435,2016,0.5296990639965172,10.666666666666652,8.669444444444455,1.997222222222197,-1.48968253968254,True,False,True
1308,42103.0,10210.0,12786.0,0.8875,0.8875,0.5492503973538382,2012,0.43859272305511404,4.40277777777776,4.40277777777776,0.0,0.0,False,True,True
2264,42103.0,9256.0,16056.0,0.0,0.8875,0.4005288497517899,2016,0.2308977972908923,3.8999999999999995,4.40277777777776,-0.5027777777777604,-0.8875,True,False,True
1309,42105.0,1897.0,5231.0,0.629761904761905,0.629761904761905,0.7223142778238055,2012,0.26194421430544046,1.4590277777777798,1.4590277777777798,0.0,0.0,False,True,True
2265,42105.0,1302.0,6251.0,0.0833333333333333,0.629761904761905,0.5680145388459791,2016,0.11830985915492957,6.866666666666665,1.4590277777777798,5.4076388888888856,-0.5464285714285717,True,False,True
2266,42107.0,16770.0,44001.0,0.0,1.65833333333333,0.5000738728704724,2016,0.19059200581890917,6.95,4.34,2.6100000000000003,-1.65833333333333,True,False,True
1310,42107.0,24546.0,32278.0,1.65833333333333,1.65833333333333,0.5591490983421968,2012,0.4252083080707468,4.34,4.34,0.0,0.0,False,True,True
2267,42109.0,4002.0,11725.0,0.0,0.7777777777777779,0.5266349263384836,2016,0.1797520661157025,6.15,5.233333333333335,0.9166666666666652,-0.7777777777777779,True,False,True
1311,42109.0,4687.0,10073.0,0.7777777777777779,0.7777777777777779,0.6714438074923343,2012,0.31242500999866685,5.233333333333335,5.233333333333335,0.0,0.0,False,True,True
2268,42111.0,7376.0,27379.0,0.0,0.46388888888888896,0.5509629122814078,2016,0.14843136860322378,8.200000000000001,3.85277777777778,4.347222222222221,-0.46388888888888896,True,False,True
1312,42111.0,9436.0,23984.0,0.46388888888888896,0.46388888888888896,0.7066171704672677,2012,0.27800365329090804,3.85277777777778,3.85277777777778,0.0,0.0,False,True,True
1313,42113.0,1034.0,1868.0,1.6916666666666698,1.6916666666666698,0.6334350627331299,2012,0.35062733129874535,2.5041666666666647,2.5041666666666647,0.0,0.0,False,True,True
2269,42113.0,750.0,2291.0,0.0,1.6916666666666698,0.5202089009990918,2016,0.17029972752043596,4.7,2.5041666666666647,2.1958333333333355,-1.6916666666666698,True,False,True
2271,42117.0,3901.0,13614.0,0.0,0.4583333333333329,0.5119584837545126,2016,0.1466982551143201,6.5,2.6805555555555554,3.8194444444444446,-0.4583333333333329,True,False,True
1315,42117.0,5357.0,11342.0,0.4583333333333329,0.4583333333333329,0.66701952481769,2012,0.31504351917195955,2.6805555555555554,2.6805555555555554,0.0,0.0,False,True,True
2272,42119.0,6180.0,10622.0,0.0,0.975,0.43061580248915554,2016,0.25053715490331213,7.25,4.41666666666665,2.83333333333335,-0.975,True,False,True
1316,42119.0,6109.0,9896.0,0.975,0.975,0.6083107941971969,2012,0.37552249815588884,4.41666666666665,4.41666666666665,0.0,0.0,False,True,True
2273,42121.0,6309.0,16021.0,0.0,1.13111111111111,0.4906139947940591,2016,0.19320165365181444,9.15,3.9333333333333305,5.21666666666667,-1.13111111111111,True,False,True
1317,42121.0,7945.0,13815.0,1.13111111111111,1.13111111111111,0.6232237109216403,2012,0.35841566292236204,3.9333333333333305,3.9333333333333305,0.0,0.0,False,True,True
2274,42123.0,5145.0,12477.0,0.0,1.7083333333333302,0.41388575598752736,2016,0.17066940887679957,8.175,2.9458333333333346,5.229166666666666,-1.7083333333333302,True,False,True
1318,42123.0,6995.0,10010.0,1.7083333333333302,1.7083333333333302,0.5786461645181803,2012,0.40435863344702005,2.9458333333333346,2.9458333333333346,0.0,0.0,False,True,True
2275,42125.0,36322.0,61386.0,0.0,0.1625,0.44215075449274316,2016,0.2616199085245075,10.55,4.595833333333317,5.9541666666666835,-0.1625,True,False,False
1319,42125.0,40345.0,53230.0,0.1625,0.1625,0.5617941952506597,2012,0.4258047493403694,4.595833333333317,4.595833333333317,0.0,0.0,False,False,False
2277,42129.0,59669.0,116522.0,0.5,0.593055555555556,0.47362816031216975,2016,0.2425371920982034,10.266666666666667,4.563888888888889,5.702777777777778,-0.093055555555556,True,True,True
1321,42129.0,63722.0,103932.0,0.593055555555556,0.593055555555556,0.6129077913806524,2012,0.3757813790012502,4.563888888888889,4.563888888888889,0.0,0.0,False,True,True
1323,42133.0,73191.0,113304.0,0.703333333333333,0.703333333333333,0.5987665738338204,2012,0.386785323602619,8.174999999999999,8.174999999999999,0.0,0.0,False,True,True
1325,44003.0,45564.0,31567.0,5.4,5.4,0.3999721247291664,2012,0.5773222001191034,6.616666666666651,6.616666666666651,0.0,0.0,False,True,True
2281,44003.0,37788.0,38336.0,0.0,5.4,0.3136921176018133,2016,0.309207996137764,5.9750000000000005,6.616666666666651,-0.6416666666666506,-5.4,True,False,True
1326,44005.0,23463.0,15202.0,4.35,4.35,0.3853290074013992,2012,0.5947227010037514,6.0874999999999995,6.0874999999999995,0.0,0.0,False,True,True
2282,44005.0,22851.0,15077.0,0.0,4.35,0.251220528201283,2016,0.3807548112971757,7.65,6.0874999999999995,1.5625000000000009,-4.35,True,False,True
2285,45001.0,3741.0,6763.0,0.0,3.33388888888889,0.4386146961540956,2016,0.24262273818016733,12.25,9.991666666666685,2.258333333333315,-3.33388888888889,True,False,True
1329,45001.0,4543.0,5981.0,3.33388888888889,3.33388888888889,0.56049105051073,2012,0.4257332958485615,9.991666666666685,9.991666666666685,0.0,0.0,False,True,True
1331,45005.0,3297.0,838.0,1.27,1.27,0.20129714148450636,2012,0.7919769397069422,10.22,10.22,0.0,0.0,False,True,True
1333,45009.0,4624.0,2194.0,0.258333333333333,0.258333333333333,0.3188026736413833,2012,0.6718977041557687,12.09166666666665,12.09166666666665,0.0,0.0,False,True,True
2289,45009.0,3898.0,2204.0,0.0,0.258333333333333,0.22450850565345828,2016,0.39706631353774063,11.65,12.09166666666665,-0.44166666666665044,-0.258333333333333,True,False,True
