state,date,outside
SC,2020-04-14,-0.19
SD,2020-04-14,-0.21
TN,2020-04-14,-0.193
TX,2020-04-14,-0.23800000000000002
UT,2020-04-14,-0.205
VT,2020-04-14,-0.24600000000000002
VA,2020-04-14,-0.231
WA,2020-04-14,-0.22699999999999998
WV,2020-04-14,-0.17600000000000002
WI,2020-04-14,-0.22699999999999998
WY,2020-04-14,-0.177
AL,2020-04-15,-0.188
AK,2020-04-15,-0.184
AZ,2020-04-15,-0.19899999999999998
AR,2020-04-15,-0.15
CA,2020-04-15,-0.268
CO,2020-04-15,-0.247
CT,2020-04-15,-0.259
DE,2020-04-15,-0.23399999999999999
DC,2020-04-15,-0.307
FL,2020-04-15,-0.235
GA,2020-04-15,-0.22
HI,2020-04-15,-0.27399999999999997
ID,2020-04-15,-0.166
IL,2020-04-15,-0.24100000000000002
IN,2020-04-15,-0.212
IA,2020-04-15,-0.19899999999999998
KS,2020-04-15,-0.196
KY,2020-04-15,-0.193
LA,2020-04-15,-0.21
ME,2020-04-15,-0.185
MD,2020-04-15,-0.275
MA,2020-04-15,-0.28
MI,2020-04-15,-0.275
MN,2020-04-15,-0.252
MS,2020-04-15,-0.18600000000000003
MO,2020-04-15,-0.19399999999999998
MT,2020-04-15,-0.185
NE,2020-04-15,-0.19699999999999998
NV,2020-04-15,-0.239
NH,2020-04-15,-0.235
NJ,2020-04-15,-0.312
NM,2020-04-15,-0.20800000000000002
NY,2020-04-15,-0.303
NC,2020-04-15,-0.19899999999999998
ND,2020-04-15,-0.217
OH,2020-04-15,-0.218
OK,2020-04-15,-0.188
OR,2020-04-15,-0.18600000000000003
PA,2020-04-15,-0.245
RI,2020-04-15,-0.247
SC,2020-04-15,-0.188
SD,2020-04-15,-0.21
TN,2020-04-15,-0.19
TX,2020-04-15,-0.23600000000000002
UT,2020-04-15,-0.205
VT,2020-04-15,-0.245
VA,2020-04-15,-0.231
WA,2020-04-15,-0.22699999999999998
WV,2020-04-15,-0.174
WI,2020-04-15,-0.22699999999999998
WY,2020-04-15,-0.179
AL,2020-04-16,-0.185
AK,2020-04-16,-0.183
AZ,2020-04-16,-0.19699999999999998
AR,2020-04-16,-0.147
CA,2020-04-16,-0.264
CO,2020-04-16,-0.254
CT,2020-04-16,-0.256
DE,2020-04-16,-0.23199999999999998
DC,2020-04-16,-0.307
FL,2020-04-16,-0.235
GA,2020-04-16,-0.218
HI,2020-04-16,-0.272
ID,2020-04-16,-0.166
IL,2020-04-16,-0.239
IN,2020-04-16,-0.21
IA,2020-04-16,-0.19899999999999998
KS,2020-04-16,-0.19699999999999998
KY,2020-04-16,-0.192
LA,2020-04-16,-0.209
ME,2020-04-16,-0.184
MD,2020-04-16,-0.273
MA,2020-04-16,-0.27699999999999997
MI,2020-04-16,-0.27399999999999997
MN,2020-04-16,-0.251
MS,2020-04-16,-0.183
MO,2020-04-16,-0.192
MT,2020-04-16,-0.187
NE,2020-04-16,-0.203
NV,2020-04-16,-0.23600000000000002
NH,2020-04-16,-0.23199999999999998
NJ,2020-04-16,-0.309
NM,2020-04-16,-0.20600000000000002
NY,2020-04-16,-0.3
NC,2020-04-16,-0.19699999999999998
ND,2020-04-16,-0.21600000000000003
OH,2020-04-16,-0.21600000000000003
OK,2020-04-16,-0.18600000000000003
OR,2020-04-16,-0.18600000000000003
PA,2020-04-16,-0.243
RI,2020-04-16,-0.244
SC,2020-04-16,-0.185
SD,2020-04-16,-0.21
TN,2020-04-16,-0.187
TX,2020-04-16,-0.235
UT,2020-04-16,-0.205
VT,2020-04-16,-0.243
VA,2020-04-16,-0.23
WA,2020-04-16,-0.226
WV,2020-04-16,-0.17300000000000001
WI,2020-04-16,-0.226
WY,2020-04-16,-0.18600000000000003
AL,2020-04-17,-0.18100000000000002
AK,2020-04-17,-0.182
AZ,2020-04-17,-0.196
AR,2020-04-17,-0.145
CA,2020-04-17,-0.261
CO,2020-04-17,-0.254
CT,2020-04-17,-0.25
DE,2020-04-17,-0.228
DC,2020-04-17,-0.304
FL,2020-04-17,-0.23199999999999998
GA,2020-04-17,-0.214
HI,2020-04-17,-0.268
ID,2020-04-17,-0.16399999999999998
IL,2020-04-17,-0.239
IN,2020-04-17,-0.21
IA,2020-04-17,-0.19899999999999998
KS,2020-04-17,-0.19699999999999998
KY,2020-04-17,-0.191
LA,2020-04-17,-0.20199999999999999
ME,2020-04-17,-0.18600000000000003
MD,2020-04-17,-0.271
MA,2020-04-17,-0.275
MI,2020-04-17,-0.272
MN,2020-04-17,-0.248
MS,2020-04-17,-0.177
MO,2020-04-17,-0.192
MT,2020-04-17,-0.185
NE,2020-04-17,-0.204
NV,2020-04-17,-0.23399999999999999
NH,2020-04-17,-0.23
NJ,2020-04-17,-0.305
NM,2020-04-17,-0.204
NY,2020-04-17,-0.29600000000000004
NC,2020-04-17,-0.192
ND,2020-04-17,-0.212
OH,2020-04-17,-0.215
OK,2020-04-17,-0.18600000000000003
OR,2020-04-17,-0.185
PA,2020-04-17,-0.239
RI,2020-04-17,-0.24100000000000002
SC,2020-04-17,-0.18
SD,2020-04-17,-0.21
TN,2020-04-17,-0.182
TX,2020-04-17,-0.23199999999999998
UT,2020-04-17,-0.203
VT,2020-04-17,-0.239
VA,2020-04-17,-0.226
WA,2020-04-17,-0.22399999999999998
WV,2020-04-17,-0.168
WI,2020-04-17,-0.222
WY,2020-04-17,-0.187
AL,2020-04-18,-0.179
AK,2020-04-18,-0.179
AZ,2020-04-18,-0.191
AR,2020-04-18,-0.138
CA,2020-04-18,-0.258
CO,2020-04-18,-0.256
CT,2020-04-18,-0.255
DE,2020-04-18,-0.23
DC,2020-04-18,-0.307
FL,2020-04-18,-0.23199999999999998
GA,2020-04-18,-0.212
HI,2020-04-18,-0.266
ID,2020-04-18,-0.157
IL,2020-04-18,-0.237
IN,2020-04-18,-0.20800000000000002
IA,2020-04-18,-0.19399999999999998
KS,2020-04-18,-0.19699999999999998
KY,2020-04-18,-0.188
LA,2020-04-18,-0.20199999999999999
ME,2020-04-18,-0.19399999999999998
MD,2020-04-18,-0.273
MA,2020-04-18,-0.282
MI,2020-04-18,-0.27
MN,2020-04-18,-0.24600000000000002
MS,2020-04-18,-0.175
MO,2020-04-18,-0.187
MT,2020-04-18,-0.17300000000000001
NE,2020-04-18,-0.20199999999999999
NV,2020-04-18,-0.23399999999999999
NH,2020-04-18,-0.235
NJ,2020-04-18,-0.307
NM,2020-04-18,-0.201
NY,2020-04-18,-0.29600000000000004
NC,2020-04-18,-0.192
ND,2020-04-18,-0.207
OH,2020-04-18,-0.215
OK,2020-04-18,-0.18100000000000002
OR,2020-04-18,-0.185
PA,2020-04-18,-0.239
RI,2020-04-18,-0.24600000000000002
SC,2020-04-18,-0.177
SD,2020-04-18,-0.2
TN,2020-04-18,-0.179
TX,2020-04-18,-0.22699999999999998
UT,2020-04-18,-0.201
VT,2020-04-18,-0.23399999999999999
VA,2020-04-18,-0.228
WA,2020-04-18,-0.222
WV,2020-04-18,-0.168
WI,2020-04-18,-0.21899999999999997
WY,2020-04-18,-0.18
AL,2020-04-19,-0.17600000000000002
AK,2020-04-19,-0.17300000000000001
AZ,2020-04-19,-0.188
AR,2020-04-19,-0.135
CA,2020-04-19,-0.253
CO,2020-04-19,-0.248
CT,2020-04-19,-0.249
DE,2020-04-19,-0.228
DC,2020-04-19,-0.307
FL,2020-04-19,-0.22699999999999998
GA,2020-04-19,-0.212
HI,2020-04-19,-0.26
ID,2020-04-19,-0.151
IL,2020-04-19,-0.231
IN,2020-04-19,-0.20199999999999999
IA,2020-04-19,-0.179
KS,2020-04-19,-0.18600000000000003
KY,2020-04-19,-0.182
LA,2020-04-19,-0.19899999999999998
ME,2020-04-19,-0.188
MD,2020-04-19,-0.267
MA,2020-04-19,-0.276
MI,2020-04-19,-0.264
MN,2020-04-19,-0.231
MS,2020-04-19,-0.16899999999999998
MO,2020-04-19,-0.17800000000000002
MT,2020-04-19,-0.161
NE,2020-04-19,-0.187
NV,2020-04-19,-0.231
NH,2020-04-19,-0.226
NJ,2020-04-19,-0.305
NM,2020-04-19,-0.198
NY,2020-04-19,-0.293
NC,2020-04-19,-0.18600000000000003
ND,2020-04-19,-0.198
OH,2020-04-19,-0.209
OK,2020-04-19,-0.17600000000000002
OR,2020-04-19,-0.182
PA,2020-04-19,-0.23600000000000002
RI,2020-04-19,-0.24
SC,2020-04-19,-0.174
SD,2020-04-19,-0.18899999999999997
TN,2020-04-19,-0.17
TX,2020-04-19,-0.22699999999999998
UT,2020-04-19,-0.198
VT,2020-04-19,-0.228
VA,2020-04-19,-0.225
WA,2020-04-19,-0.21899999999999997
WV,2020-04-19,-0.163
WI,2020-04-19,-0.21100000000000002
WY,2020-04-19,-0.168
AL,2020-04-20,-0.174
AK,2020-04-20,-0.17
AZ,2020-04-20,-0.18600000000000003
AR,2020-04-20,-0.135
CA,2020-04-20,-0.251
CO,2020-04-20,-0.239
CT,2020-04-20,-0.24100000000000002
DE,2020-04-20,-0.221
DC,2020-04-20,-0.303
FL,2020-04-20,-0.22699999999999998
GA,2020-04-20,-0.212
HI,2020-04-20,-0.258
ID,2020-04-20,-0.14800000000000002
IL,2020-04-20,-0.22699999999999998
IN,2020-04-20,-0.19699999999999998
IA,2020-04-20,-0.174
KS,2020-04-20,-0.18100000000000002
KY,2020-04-20,-0.177
LA,2020-04-20,-0.19699999999999998
ME,2020-04-20,-0.183
MD,2020-04-20,-0.261
MA,2020-04-20,-0.273
MI,2020-04-20,-0.259
MN,2020-04-20,-0.228
MS,2020-04-20,-0.16699999999999998
MO,2020-04-20,-0.175
MT,2020-04-20,-0.154
NE,2020-04-20,-0.184
NV,2020-04-20,-0.22899999999999998
NH,2020-04-20,-0.221
NJ,2020-04-20,-0.298
NM,2020-04-20,-0.193
NY,2020-04-20,-0.28600000000000003
NC,2020-04-20,-0.18600000000000003
ND,2020-04-20,-0.193
OH,2020-04-20,-0.20199999999999999
OK,2020-04-20,-0.16899999999999998
OR,2020-04-20,-0.18
PA,2020-04-20,-0.231
RI,2020-04-20,-0.233
SC,2020-04-20,-0.174
SD,2020-04-20,-0.184
TN,2020-04-20,-0.16699999999999998
TX,2020-04-20,-0.22399999999999998
UT,2020-04-20,-0.19399999999999998
VT,2020-04-20,-0.222
VA,2020-04-20,-0.222
WA,2020-04-20,-0.217
WV,2020-04-20,-0.157
WI,2020-04-20,-0.207
WY,2020-04-20,-0.163
AL,2020-04-21,-0.17300000000000001
AK,2020-04-21,-0.16899999999999998
AZ,2020-04-21,-0.185
AR,2020-04-21,-0.132
CA,2020-04-21,-0.25
CO,2020-04-21,-0.23600000000000002
CT,2020-04-21,-0.245
DE,2020-04-21,-0.221
DC,2020-04-21,-0.303
FL,2020-04-21,-0.225
GA,2020-04-21,-0.212
HI,2020-04-21,-0.257
ID,2020-04-21,-0.145
IL,2020-04-21,-0.225
IN,2020-04-21,-0.19399999999999998
IA,2020-04-21,-0.171
KS,2020-04-21,-0.17600000000000002
KY,2020-04-21,-0.17600000000000002
LA,2020-04-21,-0.19399999999999998
ME,2020-04-21,-0.18600000000000003
MD,2020-04-21,-0.261
MA,2020-04-21,-0.276
MI,2020-04-21,-0.258
MN,2020-04-21,-0.225
MS,2020-04-21,-0.165
MO,2020-04-21,-0.172
MT,2020-04-21,-0.149
NE,2020-04-21,-0.18100000000000002
NV,2020-04-21,-0.22899999999999998
NH,2020-04-21,-0.222
NJ,2020-04-21,-0.298
NM,2020-04-21,-0.19
NY,2020-04-21,-0.28800000000000003
NC,2020-04-21,-0.185
ND,2020-04-21,-0.19
OH,2020-04-21,-0.201
OK,2020-04-21,-0.163
OR,2020-04-21,-0.18
PA,2020-04-21,-0.23199999999999998
RI,2020-04-21,-0.23800000000000002
SC,2020-04-21,-0.174
SD,2020-04-21,-0.17800000000000002
TN,2020-04-21,-0.166
TX,2020-04-21,-0.221
UT,2020-04-21,-0.193
VT,2020-04-21,-0.223
VA,2020-04-21,-0.222
WA,2020-04-21,-0.21600000000000003
WV,2020-04-21,-0.156
WI,2020-04-21,-0.204
WY,2020-04-21,-0.158
AL,2020-04-22,-0.17300000000000001
AK,2020-04-22,-0.16699999999999998
AZ,2020-04-22,-0.185
AR,2020-04-22,-0.139
CA,2020-04-22,-0.25
CO,2020-04-22,-0.235
CT,2020-04-22,-0.245
DE,2020-04-22,-0.21899999999999997
DC,2020-04-22,-0.303
FL,2020-04-22,-0.22399999999999998
GA,2020-04-22,-0.212
HI,2020-04-22,-0.257
ID,2020-04-22,-0.14300000000000002
IL,2020-04-22,-0.223
IN,2020-04-22,-0.191
IA,2020-04-22,-0.168
KS,2020-04-22,-0.18
KY,2020-04-22,-0.174
LA,2020-04-22,-0.19399999999999998
ME,2020-04-22,-0.187
MD,2020-04-22,-0.261
MA,2020-04-22,-0.27699999999999997
MI,2020-04-22,-0.258
MN,2020-04-22,-0.22
MS,2020-04-22,-0.166
MO,2020-04-22,-0.174
MT,2020-04-22,-0.14400000000000002
NE,2020-04-22,-0.179
NV,2020-04-22,-0.22899999999999998
NH,2020-04-22,-0.222
NJ,2020-04-22,-0.29600000000000004
NM,2020-04-22,-0.192
NY,2020-04-22,-0.28600000000000003
NC,2020-04-22,-0.183
ND,2020-04-22,-0.187
OH,2020-04-22,-0.19899999999999998
OK,2020-04-22,-0.168
OR,2020-04-22,-0.182
PA,2020-04-22,-0.23199999999999998
RI,2020-04-22,-0.23800000000000002
SC,2020-04-22,-0.17300000000000001
SD,2020-04-22,-0.17300000000000001
TN,2020-04-22,-0.166
TX,2020-04-22,-0.221
UT,2020-04-22,-0.19
VT,2020-04-22,-0.225
VA,2020-04-22,-0.21899999999999997
WA,2020-04-22,-0.217
WV,2020-04-22,-0.154
WI,2020-04-22,-0.203
WY,2020-04-22,-0.154
AL,2020-04-23,-0.17800000000000002
AK,2020-04-23,-0.165
AZ,2020-04-23,-0.185
AR,2020-04-23,-0.14
CA,2020-04-23,-0.248
CO,2020-04-23,-0.226
CT,2020-04-23,-0.244
DE,2020-04-23,-0.221
DC,2020-04-23,-0.303
FL,2020-04-23,-0.222
GA,2020-04-23,-0.21600000000000003
HI,2020-04-23,-0.257
ID,2020-04-23,-0.14300000000000002
IL,2020-04-23,-0.223
IN,2020-04-23,-0.192
IA,2020-04-23,-0.16399999999999998
KS,2020-04-23,-0.175
KY,2020-04-23,-0.177
LA,2020-04-23,-0.196
ME,2020-04-23,-0.18600000000000003
MD,2020-04-23,-0.261
MA,2020-04-23,-0.276
MI,2020-04-23,-0.259
MN,2020-04-23,-0.217
MS,2020-04-23,-0.168
MO,2020-04-23,-0.174
MT,2020-04-23,-0.14400000000000002
NE,2020-04-23,-0.172
NV,2020-04-23,-0.22899999999999998
NH,2020-04-23,-0.21899999999999997
NJ,2020-04-23,-0.295
NM,2020-04-23,-0.192
NY,2020-04-23,-0.285
NC,2020-04-23,-0.187
ND,2020-04-23,-0.18600000000000003
OH,2020-04-23,-0.19899999999999998
OK,2020-04-23,-0.16699999999999998
OR,2020-04-23,-0.182
PA,2020-04-23,-0.23199999999999998
RI,2020-04-23,-0.23600000000000002
SC,2020-04-23,-0.177
SD,2020-04-23,-0.17
TN,2020-04-23,-0.17
TX,2020-04-23,-0.22
UT,2020-04-23,-0.188
VT,2020-04-23,-0.22
VA,2020-04-23,-0.222
WA,2020-04-23,-0.217
WV,2020-04-23,-0.156
WI,2020-04-23,-0.203
WY,2020-04-23,-0.149
AL,2020-04-24,-0.177
AK,2020-04-24,-0.163
AZ,2020-04-24,-0.184
AR,2020-04-24,-0.139
CA,2020-04-24,-0.247
CO,2020-04-24,-0.223
CT,2020-04-24,-0.24600000000000002
DE,2020-04-24,-0.223
DC,2020-04-24,-0.305
FL,2020-04-24,-0.225
GA,2020-04-24,-0.214
HI,2020-04-24,-0.257
ID,2020-04-24,-0.142
IL,2020-04-24,-0.22
IN,2020-04-24,-0.185
IA,2020-04-24,-0.162
KS,2020-04-24,-0.175
KY,2020-04-24,-0.174
LA,2020-04-24,-0.19399999999999998
ME,2020-04-24,-0.185
MD,2020-04-24,-0.262
MA,2020-04-24,-0.27899999999999997
MI,2020-04-24,-0.255
MN,2020-04-24,-0.214
MS,2020-04-24,-0.166
MO,2020-04-24,-0.171
MT,2020-04-24,-0.142
NE,2020-04-24,-0.16899999999999998
NV,2020-04-24,-0.228
NH,2020-04-24,-0.21899999999999997
NJ,2020-04-24,-0.29600000000000004
NM,2020-04-24,-0.191
NY,2020-04-24,-0.285
NC,2020-04-24,-0.187
ND,2020-04-24,-0.183
OH,2020-04-24,-0.19399999999999998
OK,2020-04-24,-0.16399999999999998
OR,2020-04-24,-0.183
PA,2020-04-24,-0.23199999999999998
RI,2020-04-24,-0.24
SC,2020-04-24,-0.177
SD,2020-04-24,-0.168
TN,2020-04-24,-0.17
TX,2020-04-24,-0.217
UT,2020-04-24,-0.18600000000000003
VT,2020-04-24,-0.218
VA,2020-04-24,-0.223
WA,2020-04-24,-0.217
WV,2020-04-24,-0.156
WI,2020-04-24,-0.201
WY,2020-04-24,-0.147
AL,2020-04-25,-0.177
AK,2020-04-25,-0.158
AZ,2020-04-25,-0.184
AR,2020-04-25,-0.139
CA,2020-04-25,-0.242
CO,2020-04-25,-0.218
CT,2020-04-25,-0.231
DE,2020-04-25,-0.213
DC,2020-04-25,-0.3
FL,2020-04-25,-0.22
GA,2020-04-25,-0.212
HI,2020-04-25,-0.254
ID,2020-04-25,-0.142
IL,2020-04-25,-0.225
IN,2020-04-25,-0.185
IA,2020-04-25,-0.16
KS,2020-04-25,-0.17
KY,2020-04-25,-0.179
LA,2020-04-25,-0.187
ME,2020-04-25,-0.175
MD,2020-04-25,-0.257
MA,2020-04-25,-0.264
MI,2020-04-25,-0.252
MN,2020-04-25,-0.209
MS,2020-04-25,-0.16399999999999998
MO,2020-04-25,-0.174
MT,2020-04-25,-0.135
NE,2020-04-25,-0.16899999999999998
NV,2020-04-25,-0.225
NH,2020-04-25,-0.207
NJ,2020-04-25,-0.28600000000000003
NM,2020-04-25,-0.18600000000000003
NY,2020-04-25,-0.275
NC,2020-04-25,-0.187
ND,2020-04-25,-0.175
OH,2020-04-25,-0.18899999999999997
OK,2020-04-25,-0.159
OR,2020-04-25,-0.18100000000000002
PA,2020-04-25,-0.225
RI,2020-04-25,-0.228
SC,2020-04-25,-0.175
SD,2020-04-25,-0.168
TN,2020-04-25,-0.172
TX,2020-04-25,-0.212
UT,2020-04-25,-0.18100000000000002
VT,2020-04-25,-0.21
VA,2020-04-25,-0.218
WA,2020-04-25,-0.217
WV,2020-04-25,-0.153
WI,2020-04-25,-0.19899999999999998
WY,2020-04-25,-0.145
AL,2020-04-26,-0.165
AK,2020-04-26,-0.152
AZ,2020-04-26,-0.184
AR,2020-04-26,-0.127
CA,2020-04-26,-0.239
CO,2020-04-26,-0.213
CT,2020-04-26,-0.24
DE,2020-04-26,-0.21899999999999997
DC,2020-04-26,-0.302
FL,2020-04-26,-0.217
GA,2020-04-26,-0.2
HI,2020-04-26,-0.251
ID,2020-04-26,-0.139
IL,2020-04-26,-0.222
IN,2020-04-26,-0.185
IA,2020-04-26,-0.157
KS,2020-04-26,-0.16699999999999998
KY,2020-04-26,-0.182
LA,2020-04-26,-0.17800000000000002
ME,2020-04-26,-0.177
MD,2020-04-26,-0.263
MA,2020-04-26,-0.272
MI,2020-04-26,-0.247
MN,2020-04-26,-0.204
MS,2020-04-26,-0.152
MO,2020-04-26,-0.168
MT,2020-04-26,-0.129
NE,2020-04-26,-0.166
NV,2020-04-26,-0.222
NH,2020-04-26,-0.213
NJ,2020-04-26,-0.289
NM,2020-04-26,-0.183
NY,2020-04-26,-0.278
NC,2020-04-26,-0.184
ND,2020-04-26,-0.17
OH,2020-04-26,-0.192
OK,2020-04-26,-0.15
OR,2020-04-26,-0.18100000000000002
PA,2020-04-26,-0.231
RI,2020-04-26,-0.23399999999999999
SC,2020-04-26,-0.166
SD,2020-04-26,-0.156
TN,2020-04-26,-0.17
TX,2020-04-26,-0.203
UT,2020-04-26,-0.172
VT,2020-04-26,-0.213
VA,2020-04-26,-0.218
WA,2020-04-26,-0.217
WV,2020-04-26,-0.159
WI,2020-04-26,-0.193
WY,2020-04-26,-0.139
AL,2020-04-27,-0.165
AK,2020-04-27,-0.149
AZ,2020-04-27,-0.184
AR,2020-04-27,-0.127
CA,2020-04-27,-0.237
CO,2020-04-27,-0.21100000000000002
CT,2020-04-27,-0.242
DE,2020-04-27,-0.21899999999999997
DC,2020-04-27,-0.302
FL,2020-04-27,-0.214
GA,2020-04-27,-0.19699999999999998
HI,2020-04-27,-0.25
ID,2020-04-27,-0.139
IL,2020-04-27,-0.22399999999999998
IN,2020-04-27,-0.185
IA,2020-04-27,-0.155
KS,2020-04-27,-0.16699999999999998
KY,2020-04-27,-0.18100000000000002
LA,2020-04-27,-0.17600000000000002
ME,2020-04-27,-0.18100000000000002
MD,2020-04-27,-0.263
MA,2020-04-27,-0.272
MI,2020-04-27,-0.245
MN,2020-04-27,-0.2
MS,2020-04-27,-0.15
MO,2020-04-27,-0.168
MT,2020-04-27,-0.129
NE,2020-04-27,-0.165
NV,2020-04-27,-0.221
NH,2020-04-27,-0.21600000000000003
NJ,2020-04-27,-0.289
NM,2020-04-27,-0.183
NY,2020-04-27,-0.278
NC,2020-04-27,-0.179
ND,2020-04-27,-0.166
OH,2020-04-27,-0.19
OK,2020-04-27,-0.15
OR,2020-04-27,-0.183
PA,2020-04-27,-0.231
RI,2020-04-27,-0.235
SC,2020-04-27,-0.161
SD,2020-04-27,-0.151
TN,2020-04-27,-0.168
TX,2020-04-27,-0.203
UT,2020-04-27,-0.17
VT,2020-04-27,-0.215
VA,2020-04-27,-0.215
WA,2020-04-27,-0.217
WV,2020-04-27,-0.159
WI,2020-04-27,-0.193
WY,2020-04-27,-0.13699999999999998
AL,2020-04-28,-0.156
AK,2020-04-28,-0.132
AZ,2020-04-28,-0.172
AR,2020-04-28,-0.12
CA,2020-04-28,-0.226
CO,2020-04-28,-0.19699999999999998
CT,2020-04-28,-0.228
DE,2020-04-28,-0.209
DC,2020-04-28,-0.294
FL,2020-04-28,-0.205
GA,2020-04-28,-0.187
HI,2020-04-28,-0.23600000000000002
ID,2020-04-28,-0.125
IL,2020-04-28,-0.21600000000000003
IN,2020-04-28,-0.17600000000000002
IA,2020-04-28,-0.14800000000000002
KS,2020-04-28,-0.16
KY,2020-04-28,-0.171
LA,2020-04-28,-0.16899999999999998
ME,2020-04-28,-0.171
MD,2020-04-28,-0.254
MA,2020-04-28,-0.261
MI,2020-04-28,-0.231
MN,2020-04-28,-0.192
MS,2020-04-28,-0.142
MO,2020-04-28,-0.159
MT,2020-04-28,-0.11699999999999999
NE,2020-04-28,-0.156
NV,2020-04-28,-0.20800000000000002
NH,2020-04-28,-0.20600000000000002
NJ,2020-04-28,-0.278
NM,2020-04-28,-0.17300000000000001
NY,2020-04-28,-0.265
NC,2020-04-28,-0.171
ND,2020-04-28,-0.158
OH,2020-04-28,-0.18
OK,2020-04-28,-0.14300000000000002
OR,2020-04-28,-0.17
PA,2020-04-28,-0.22
RI,2020-04-28,-0.22399999999999998
SC,2020-04-28,-0.152
SD,2020-04-28,-0.14400000000000002
TN,2020-04-28,-0.158
TX,2020-04-28,-0.195
UT,2020-04-28,-0.156
VT,2020-04-28,-0.20199999999999999
VA,2020-04-28,-0.20600000000000002
WA,2020-04-28,-0.205
WV,2020-04-28,-0.151
WI,2020-04-28,-0.185
WY,2020-04-28,-0.128
AL,2020-04-29,-0.157
AK,2020-04-29,-0.129
AZ,2020-04-29,-0.171
AR,2020-04-29,-0.114
CA,2020-04-29,-0.22399999999999998
CO,2020-04-29,-0.19399999999999998
CT,2020-04-29,-0.226
DE,2020-04-29,-0.20800000000000002
DC,2020-04-29,-0.29100000000000004
FL,2020-04-29,-0.204
GA,2020-04-29,-0.187
HI,2020-04-29,-0.23399999999999999
ID,2020-04-29,-0.122
IL,2020-04-29,-0.217
IN,2020-04-29,-0.179
IA,2020-04-29,-0.15
KS,2020-04-29,-0.156
KY,2020-04-29,-0.174
LA,2020-04-29,-0.171
ME,2020-04-29,-0.166
MD,2020-04-29,-0.251
MA,2020-04-29,-0.256
MI,2020-04-29,-0.228
MN,2020-04-29,-0.192
MS,2020-04-29,-0.142
MO,2020-04-29,-0.158
MT,2020-04-29,-0.11199999999999999
NE,2020-04-29,-0.158
NV,2020-04-29,-0.20600000000000002
NH,2020-04-29,-0.203
NJ,2020-04-29,-0.278
NM,2020-04-29,-0.17
NY,2020-04-29,-0.264
NC,2020-04-29,-0.171
ND,2020-04-29,-0.156
OH,2020-04-29,-0.18
OK,2020-04-29,-0.135
OR,2020-04-29,-0.16699999999999998
PA,2020-04-29,-0.21600000000000003
RI,2020-04-29,-0.221
SC,2020-04-29,-0.151
SD,2020-04-29,-0.14400000000000002
TN,2020-04-29,-0.158
TX,2020-04-29,-0.193
UT,2020-04-29,-0.155
VT,2020-04-29,-0.196
VA,2020-04-29,-0.205
WA,2020-04-29,-0.2
WV,2020-04-29,-0.151
WI,2020-04-29,-0.18600000000000003
WY,2020-04-29,-0.124
AL,2020-04-30,-0.14800000000000002
AK,2020-04-30,-0.126
AZ,2020-04-30,-0.16899999999999998
AR,2020-04-30,-0.111
CA,2020-04-30,-0.223
CO,2020-04-30,-0.191
CT,2020-04-30,-0.228
DE,2020-04-30,-0.20800000000000002
DC,2020-04-30,-0.292
FL,2020-04-30,-0.20199999999999999
GA,2020-04-30,-0.18
HI,2020-04-30,-0.231
ID,2020-04-30,-0.11900000000000001
IL,2020-04-30,-0.21600000000000003
IN,2020-04-30,-0.177
IA,2020-04-30,-0.14800000000000002
KS,2020-04-30,-0.154
KY,2020-04-30,-0.171
LA,2020-04-30,-0.16699999999999998
ME,2020-04-30,-0.166
MD,2020-04-30,-0.254
MA,2020-04-30,-0.258
MI,2020-04-30,-0.223
MN,2020-04-30,-0.188
MS,2020-04-30,-0.136
MO,2020-04-30,-0.153
MT,2020-04-30,-0.107
NE,2020-04-30,-0.155
NV,2020-04-30,-0.205
NH,2020-04-30,-0.204
NJ,2020-04-30,-0.27899999999999997
NM,2020-04-30,-0.168
NY,2020-04-30,-0.264
NC,2020-04-30,-0.168
ND,2020-04-30,-0.152
OH,2020-04-30,-0.179
OK,2020-04-30,-0.132
OR,2020-04-30,-0.165
PA,2020-04-30,-0.21600000000000003
RI,2020-04-30,-0.222
SC,2020-04-30,-0.146
SD,2020-04-30,-0.14
TN,2020-04-30,-0.152
TX,2020-04-30,-0.192
UT,2020-04-30,-0.152
VT,2020-04-30,-0.19699999999999998
VA,2020-04-30,-0.205
WA,2020-04-30,-0.19899999999999998
WV,2020-04-30,-0.149
WI,2020-04-30,-0.183
WY,2020-04-30,-0.12
AL,2020-05-01,-0.14400000000000002
AK,2020-05-01,-0.122
AZ,2020-05-01,-0.168
AR,2020-05-01,-0.107
CA,2020-05-01,-0.22
CO,2020-05-01,-0.187
CT,2020-05-01,-0.223
DE,2020-05-01,-0.20199999999999999
DC,2020-05-01,-0.28800000000000003
FL,2020-05-01,-0.195
GA,2020-05-01,-0.17600000000000002
HI,2020-05-01,-0.22899999999999998
ID,2020-05-01,-0.115
IL,2020-05-01,-0.212
IN,2020-05-01,-0.175
IA,2020-05-01,-0.14300000000000002
KS,2020-05-01,-0.147
KY,2020-05-01,-0.16699999999999998
LA,2020-05-01,-0.163
ME,2020-05-01,-0.168
MD,2020-05-01,-0.25
MA,2020-05-01,-0.254
MI,2020-05-01,-0.218
MN,2020-05-01,-0.185
MS,2020-05-01,-0.132
MO,2020-05-01,-0.14800000000000002
MT,2020-05-01,-0.10300000000000001
NE,2020-05-01,-0.15
NV,2020-05-01,-0.204
NH,2020-05-01,-0.204
