state,date,employment
SD,2020-03-21,-0.0109
TN,2020-03-21,-0.0254
TX,2020-03-21,-0.0193
UT,2020-03-21,-0.0389
VT,2020-03-21,-0.0773
VA,2020-03-21,-0.0266
WA,2020-03-21,-0.0331
WV,2020-03-21,-0.0425
WI,2020-03-21,-0.0332
WY,2020-03-21,-0.0341
AL,2020-03-22,-0.0268
AK,2020-03-22,-0.0569
AZ,2020-03-22,-0.0192
AR,2020-03-22,-0.0229
CA,2020-03-22,-0.0478
CO,2020-03-22,-0.0336
CT,2020-03-22,-0.0566
DE,2020-03-22,-0.028999999999999998
DC,2020-03-22,-0.042
FL,2020-03-22,-0.0281
GA,2020-03-22,-0.0413
HI,2020-03-22,-0.0776
ID,2020-03-22,-0.0349
IL,2020-03-22,-0.0332
IN,2020-03-22,-0.0335
IA,2020-03-22,-0.0248
KS,2020-03-22,-0.0269
KY,2020-03-22,-0.023
LA,2020-03-22,-0.0629
ME,2020-03-22,-0.0646
MD,2020-03-22,-0.0325
MA,2020-03-22,-0.0712
MI,2020-03-22,-0.0483
MN,2020-03-22,-0.0449
MS,2020-03-22,-0.0408
MO,2020-03-22,-0.0252
MT,2020-03-22,-0.0528
NE,2020-03-22,-0.0362
NV,2020-03-22,-0.0664
NH,2020-03-22,-0.059000000000000004
NJ,2020-03-22,-0.0557
NM,2020-03-22,-0.0084
NY,2020-03-22,-0.0731
NC,2020-03-22,-0.0307
ND,2020-03-22,-0.0423
OH,2020-03-22,-0.0462
OK,2020-03-22,-0.0403
OR,2020-03-22,-0.0578
PA,2020-03-22,-0.0461
RI,2020-03-22,-0.0989
SC,2020-03-22,-0.0381
SD,2020-03-22,-0.0159
TN,2020-03-22,-0.0321
TX,2020-03-22,-0.0257
UT,2020-03-22,-0.0451
VT,2020-03-22,-0.0902
VA,2020-03-22,-0.0333
WA,2020-03-22,-0.0418
WV,2020-03-22,-0.0479
WI,2020-03-22,-0.039
WY,2020-03-22,-0.0384
AL,2020-03-23,-0.0329
AK,2020-03-23,-0.0683
AZ,2020-03-23,-0.0268
AR,2020-03-23,-0.0283
CA,2020-03-23,-0.0593
CO,2020-03-23,-0.0412
CT,2020-03-23,-0.0676
DE,2020-03-23,-0.0372
DC,2020-03-23,-0.0511
FL,2020-03-23,-0.0351
GA,2020-03-23,-0.0485
HI,2020-03-23,-0.0889
ID,2020-03-23,-0.0456
IL,2020-03-23,-0.0398
IN,2020-03-23,-0.0408
IA,2020-03-23,-0.0321
KS,2020-03-23,-0.032
KY,2020-03-23,-0.0305
LA,2020-03-23,-0.0709
ME,2020-03-23,-0.0764
MD,2020-03-23,-0.0404
MA,2020-03-23,-0.0837
MI,2020-03-23,-0.0588
MN,2020-03-23,-0.0536
MS,2020-03-23,-0.0447
MO,2020-03-23,-0.0323
MT,2020-03-23,-0.0634
NE,2020-03-23,-0.0399
NV,2020-03-23,-0.0794
NH,2020-03-23,-0.0714
NJ,2020-03-23,-0.0661
NM,2020-03-23,-0.0179
NY,2020-03-23,-0.0859
NC,2020-03-23,-0.0376
ND,2020-03-23,-0.0509
OH,2020-03-23,-0.0553
OK,2020-03-23,-0.0475
OR,2020-03-23,-0.066
PA,2020-03-23,-0.0565
RI,2020-03-23,-0.11599999999999999
SC,2020-03-23,-0.0458
SD,2020-03-23,-0.0217
TN,2020-03-23,-0.0393
TX,2020-03-23,-0.0325
UT,2020-03-23,-0.0517
VT,2020-03-23,-0.10400000000000001
VA,2020-03-23,-0.0404
WA,2020-03-23,-0.0511
WV,2020-03-23,-0.0539
WI,2020-03-23,-0.0452
WY,2020-03-23,-0.0432
AL,2020-03-24,-0.0394
AK,2020-03-24,-0.0795
AZ,2020-03-24,-0.0348
AR,2020-03-24,-0.0342
CA,2020-03-24,-0.0712
CO,2020-03-24,-0.0493
CT,2020-03-24,-0.0793
DE,2020-03-24,-0.046
DC,2020-03-24,-0.0604
FL,2020-03-24,-0.0425
GA,2020-03-24,-0.0562
HI,2020-03-24,-0.10099999999999999
ID,2020-03-24,-0.055999999999999994
IL,2020-03-24,-0.0468
IN,2020-03-24,-0.0488
IA,2020-03-24,-0.0401
KS,2020-03-24,-0.0376
KY,2020-03-24,-0.0386
LA,2020-03-24,-0.0791
ME,2020-03-24,-0.0892
MD,2020-03-24,-0.0488
MA,2020-03-24,-0.0969
MI,2020-03-24,-0.0702
MN,2020-03-24,-0.063
MS,2020-03-24,-0.0486
MO,2020-03-24,-0.0399
MT,2020-03-24,-0.0747
NE,2020-03-24,-0.0438
NV,2020-03-24,-0.0928
NH,2020-03-24,-0.0848
NJ,2020-03-24,-0.0771
NM,2020-03-24,-0.0282
NY,2020-03-24,-0.0994
NC,2020-03-24,-0.0449
ND,2020-03-24,-0.0599
OH,2020-03-24,-0.065
OK,2020-03-24,-0.0549
OR,2020-03-24,-0.0744
PA,2020-03-24,-0.0676
RI,2020-03-24,-0.134
SC,2020-03-24,-0.0543
SD,2020-03-24,-0.0281
TN,2020-03-24,-0.047
TX,2020-03-24,-0.0398
UT,2020-03-24,-0.0585
VT,2020-03-24,-0.12
VA,2020-03-24,-0.0478
WA,2020-03-24,-0.0608
WV,2020-03-24,-0.0603
WI,2020-03-24,-0.0518
WY,2020-03-24,-0.0485
AL,2020-03-25,-0.0464
AK,2020-03-25,-0.0905
AZ,2020-03-25,-0.0429
AR,2020-03-25,-0.0406
CA,2020-03-25,-0.0833
CO,2020-03-25,-0.0579
CT,2020-03-25,-0.0915
DE,2020-03-25,-0.0554
DC,2020-03-25,-0.0699
FL,2020-03-25,-0.0505
GA,2020-03-25,-0.0645
HI,2020-03-25,-0.115
ID,2020-03-25,-0.066
IL,2020-03-25,-0.0543
IN,2020-03-25,-0.0573
IA,2020-03-25,-0.0486
KS,2020-03-25,-0.0437
KY,2020-03-25,-0.0476
LA,2020-03-25,-0.0877
ME,2020-03-25,-0.10300000000000001
MD,2020-03-25,-0.0576
MA,2020-03-25,-0.11
MI,2020-03-25,-0.0825
MN,2020-03-25,-0.0728
MS,2020-03-25,-0.0527
MO,2020-03-25,-0.048
MT,2020-03-25,-0.0863
NE,2020-03-25,-0.0478
NV,2020-03-25,-0.107
NH,2020-03-25,-0.0989
NJ,2020-03-25,-0.0886
NM,2020-03-25,-0.0393
NY,2020-03-25,-0.113
NC,2020-03-25,-0.0528
ND,2020-03-25,-0.0693
OH,2020-03-25,-0.0753
OK,2020-03-25,-0.0625
OR,2020-03-25,-0.083
PA,2020-03-25,-0.0794
RI,2020-03-25,-0.153
SC,2020-03-25,-0.0634
SD,2020-03-25,-0.035
TN,2020-03-25,-0.0551
TX,2020-03-25,-0.0475
UT,2020-03-25,-0.0657
VT,2020-03-25,-0.136
VA,2020-03-25,-0.0554
WA,2020-03-25,-0.0709
WV,2020-03-25,-0.067
WI,2020-03-25,-0.0588
WY,2020-03-25,-0.0542
AL,2020-03-26,-0.0539
AK,2020-03-26,-0.10099999999999999
AZ,2020-03-26,-0.0512
AR,2020-03-26,-0.0475
CA,2020-03-26,-0.0954
CO,2020-03-26,-0.0668
CT,2020-03-26,-0.10400000000000001
DE,2020-03-26,-0.0653
DC,2020-03-26,-0.0794
FL,2020-03-26,-0.0589
GA,2020-03-26,-0.0733
HI,2020-03-26,-0.129
ID,2020-03-26,-0.0754
IL,2020-03-26,-0.0621
IN,2020-03-26,-0.0664
IA,2020-03-26,-0.0576
KS,2020-03-26,-0.0503
KY,2020-03-26,-0.0573
LA,2020-03-26,-0.0966
ME,2020-03-26,-0.11699999999999999
MD,2020-03-26,-0.0667
MA,2020-03-26,-0.124
MI,2020-03-26,-0.0957
MN,2020-03-26,-0.083
MS,2020-03-26,-0.0571
MO,2020-03-26,-0.0567
MT,2020-03-26,-0.0981
NE,2020-03-26,-0.0519
NV,2020-03-26,-0.12
NH,2020-03-26,-0.114
NJ,2020-03-26,-0.10099999999999999
NM,2020-03-26,-0.0509
NY,2020-03-26,-0.128
NC,2020-03-26,-0.0613
ND,2020-03-26,-0.0793
OH,2020-03-26,-0.0861
OK,2020-03-26,-0.0702
OR,2020-03-26,-0.0916
PA,2020-03-26,-0.0918
RI,2020-03-26,-0.172
SC,2020-03-26,-0.0731
SD,2020-03-26,-0.0422
TN,2020-03-26,-0.0637
TX,2020-03-26,-0.0555
UT,2020-03-26,-0.0731
VT,2020-03-26,-0.152
VA,2020-03-26,-0.0632
WA,2020-03-26,-0.081
WV,2020-03-26,-0.07400000000000001
WI,2020-03-26,-0.0663
WY,2020-03-26,-0.0605
AL,2020-03-27,-0.0619
AK,2020-03-27,-0.11199999999999999
AZ,2020-03-27,-0.0596
AR,2020-03-27,-0.055
CA,2020-03-27,-0.107
CO,2020-03-27,-0.076
CT,2020-03-27,-0.11699999999999999
DE,2020-03-27,-0.0755
DC,2020-03-27,-0.0888
FL,2020-03-27,-0.0677
GA,2020-03-27,-0.0826
HI,2020-03-27,-0.145
ID,2020-03-27,-0.0842
IL,2020-03-27,-0.0703
IN,2020-03-27,-0.076
IA,2020-03-27,-0.067
KS,2020-03-27,-0.0574
KY,2020-03-27,-0.0678
LA,2020-03-27,-0.106
ME,2020-03-27,-0.131
MD,2020-03-27,-0.0759
MA,2020-03-27,-0.138
MI,2020-03-27,-0.11
MN,2020-03-27,-0.0934
MS,2020-03-27,-0.0621
MO,2020-03-27,-0.0657
MT,2020-03-27,-0.11
NE,2020-03-27,-0.0561
NV,2020-03-27,-0.134
NH,2020-03-27,-0.128
NJ,2020-03-27,-0.113
NM,2020-03-27,-0.0631
NY,2020-03-27,-0.142
NC,2020-03-27,-0.0703
ND,2020-03-27,-0.09
OH,2020-03-27,-0.0974
OK,2020-03-27,-0.0777
OR,2020-03-27,-0.1
PA,2020-03-27,-0.105
RI,2020-03-27,-0.19
SC,2020-03-27,-0.0834
SD,2020-03-27,-0.0496
TN,2020-03-27,-0.0728
TX,2020-03-27,-0.064
UT,2020-03-27,-0.0806
VT,2020-03-27,-0.16899999999999998
VA,2020-03-27,-0.0713
WA,2020-03-27,-0.0911
WV,2020-03-27,-0.0812
WI,2020-03-27,-0.0742
WY,2020-03-27,-0.0672
AL,2020-03-28,-0.0705
AK,2020-03-28,-0.122
AZ,2020-03-28,-0.0681
AR,2020-03-28,-0.0631
CA,2020-03-28,-0.11900000000000001
CO,2020-03-28,-0.0854
CT,2020-03-28,-0.129
DE,2020-03-28,-0.0861
DC,2020-03-28,-0.0981
FL,2020-03-28,-0.0771
GA,2020-03-28,-0.0923
HI,2020-03-28,-0.161
ID,2020-03-28,-0.0924
IL,2020-03-28,-0.0787
IN,2020-03-28,-0.086
IA,2020-03-28,-0.0769
KS,2020-03-28,-0.0651
KY,2020-03-28,-0.0791
LA,2020-03-28,-0.11599999999999999
ME,2020-03-28,-0.146
MD,2020-03-28,-0.0854
MA,2020-03-28,-0.152
MI,2020-03-28,-0.124
MN,2020-03-28,-0.10400000000000001
MS,2020-03-28,-0.0675
MO,2020-03-28,-0.0751
MT,2020-03-28,-0.121
NE,2020-03-28,-0.0603
NV,2020-03-28,-0.14800000000000002
NH,2020-03-28,-0.14400000000000002
NJ,2020-03-28,-0.125
NM,2020-03-28,-0.0759
NY,2020-03-28,-0.157
NC,2020-03-28,-0.0799
ND,2020-03-28,-0.102
OH,2020-03-28,-0.109
OK,2020-03-28,-0.0852
OR,2020-03-28,-0.109
PA,2020-03-28,-0.11800000000000001
RI,2020-03-28,-0.20800000000000002
SC,2020-03-28,-0.0941
SD,2020-03-28,-0.0571
TN,2020-03-28,-0.0823
TX,2020-03-28,-0.0728
UT,2020-03-28,-0.0885
VT,2020-03-28,-0.187
VA,2020-03-28,-0.0794
WA,2020-03-28,-0.10099999999999999
WV,2020-03-28,-0.0884
WI,2020-03-28,-0.0825
WY,2020-03-28,-0.0741
AL,2020-03-29,-0.0795
AK,2020-03-29,-0.132
AZ,2020-03-29,-0.0765
AR,2020-03-29,-0.0716
CA,2020-03-29,-0.13
CO,2020-03-29,-0.0951
CT,2020-03-29,-0.141
DE,2020-03-29,-0.0968
DC,2020-03-29,-0.107
FL,2020-03-29,-0.0868
GA,2020-03-29,-0.102
HI,2020-03-29,-0.177
ID,2020-03-29,-0.0998
IL,2020-03-29,-0.0873
IN,2020-03-29,-0.0962
IA,2020-03-29,-0.0871
KS,2020-03-29,-0.0733
KY,2020-03-29,-0.0908
LA,2020-03-29,-0.126
ME,2020-03-29,-0.16
MD,2020-03-29,-0.0948
MA,2020-03-29,-0.166
MI,2020-03-29,-0.14
MN,2020-03-29,-0.115
MS,2020-03-29,-0.0735
MO,2020-03-29,-0.0845
MT,2020-03-29,-0.133
NE,2020-03-29,-0.0646
NV,2020-03-29,-0.161
NH,2020-03-29,-0.158
NJ,2020-03-29,-0.138
NM,2020-03-29,-0.0888
NY,2020-03-29,-0.171
NC,2020-03-29,-0.09
ND,2020-03-29,-0.114
OH,2020-03-29,-0.121
OK,2020-03-29,-0.0925
OR,2020-03-29,-0.11699999999999999
PA,2020-03-29,-0.131
RI,2020-03-29,-0.225
SC,2020-03-29,-0.105
SD,2020-03-29,-0.0644
TN,2020-03-29,-0.092
TX,2020-03-29,-0.0819
UT,2020-03-29,-0.0965
VT,2020-03-29,-0.204
VA,2020-03-29,-0.0876
WA,2020-03-29,-0.111
WV,2020-03-29,-0.0956
WI,2020-03-29,-0.0912
WY,2020-03-29,-0.0811
AL,2020-03-30,-0.0889
AK,2020-03-30,-0.142
AZ,2020-03-30,-0.0848
AR,2020-03-30,-0.0805
CA,2020-03-30,-0.141
CO,2020-03-30,-0.105
CT,2020-03-30,-0.153
DE,2020-03-30,-0.10800000000000001
DC,2020-03-30,-0.11599999999999999
FL,2020-03-30,-0.0967
GA,2020-03-30,-0.113
HI,2020-03-30,-0.19399999999999998
ID,2020-03-30,-0.107
IL,2020-03-30,-0.096
IN,2020-03-30,-0.107
IA,2020-03-30,-0.0973
KS,2020-03-30,-0.0818
KY,2020-03-30,-0.10300000000000001
LA,2020-03-30,-0.136
ME,2020-03-30,-0.175
MD,2020-03-30,-0.10400000000000001
MA,2020-03-30,-0.179
MI,2020-03-30,-0.155
MN,2020-03-30,-0.125
MS,2020-03-30,-0.0799
MO,2020-03-30,-0.0939
MT,2020-03-30,-0.14300000000000002
NE,2020-03-30,-0.0689
NV,2020-03-30,-0.174
NH,2020-03-30,-0.17300000000000001
NJ,2020-03-30,-0.151
NM,2020-03-30,-0.102
NY,2020-03-30,-0.185
NC,2020-03-30,-0.1
ND,2020-03-30,-0.127
OH,2020-03-30,-0.133
OK,2020-03-30,-0.0995
OR,2020-03-30,-0.126
PA,2020-03-30,-0.14400000000000002
RI,2020-03-30,-0.24100000000000002
SC,2020-03-30,-0.11599999999999999
SD,2020-03-30,-0.0715
TN,2020-03-30,-0.102
TX,2020-03-30,-0.091
UT,2020-03-30,-0.105
VT,2020-03-30,-0.222
VA,2020-03-30,-0.0958
WA,2020-03-30,-0.12
WV,2020-03-30,-0.10300000000000001
WI,2020-03-30,-0.1
WY,2020-03-30,-0.0882
AL,2020-03-31,-0.0984
AK,2020-03-31,-0.151
AZ,2020-03-31,-0.0929
AR,2020-03-31,-0.0896
CA,2020-03-31,-0.151
CO,2020-03-31,-0.114
CT,2020-03-31,-0.165
DE,2020-03-31,-0.11800000000000001
DC,2020-03-31,-0.125
FL,2020-03-31,-0.107
GA,2020-03-31,-0.12300000000000001
HI,2020-03-31,-0.21100000000000002
ID,2020-03-31,-0.113
IL,2020-03-31,-0.105
IN,2020-03-31,-0.11699999999999999
IA,2020-03-31,-0.107
KS,2020-03-31,-0.0904
KY,2020-03-31,-0.115
LA,2020-03-31,-0.146
ME,2020-03-31,-0.18899999999999997
MD,2020-03-31,-0.113
MA,2020-03-31,-0.192
MI,2020-03-31,-0.171
MN,2020-03-31,-0.135
MS,2020-03-31,-0.0867
MO,2020-03-31,-0.10300000000000001
MT,2020-03-31,-0.153
NE,2020-03-31,-0.0732
NV,2020-03-31,-0.187
NH,2020-03-31,-0.187
NJ,2020-03-31,-0.163
NM,2020-03-31,-0.115
NY,2020-03-31,-0.19899999999999998
NC,2020-03-31,-0.111
ND,2020-03-31,-0.141
OH,2020-03-31,-0.145
OK,2020-03-31,-0.106
OR,2020-03-31,-0.134
PA,2020-03-31,-0.157
RI,2020-03-31,-0.255
SC,2020-03-31,-0.127
SD,2020-03-31,-0.0781
TN,2020-03-31,-0.11199999999999999
TX,2020-03-31,-0.1
UT,2020-03-31,-0.113
VT,2020-03-31,-0.23800000000000002
VA,2020-03-31,-0.10400000000000001
WA,2020-03-31,-0.129
WV,2020-03-31,-0.11
WI,2020-03-31,-0.109
WY,2020-03-31,-0.0952
AL,2020-04-01,-0.10800000000000001
AK,2020-04-01,-0.16
AZ,2020-04-01,-0.10099999999999999
AR,2020-04-01,-0.0988
CA,2020-04-01,-0.16
CO,2020-04-01,-0.124
CT,2020-04-01,-0.17600000000000002
DE,2020-04-01,-0.129
DC,2020-04-01,-0.133
FL,2020-04-01,-0.11699999999999999
GA,2020-04-01,-0.133
HI,2020-04-01,-0.22699999999999998
ID,2020-04-01,-0.11900000000000001
IL,2020-04-01,-0.113
IN,2020-04-01,-0.127
IA,2020-04-01,-0.11800000000000001
KS,2020-04-01,-0.099
KY,2020-04-01,-0.127
LA,2020-04-01,-0.157
ME,2020-04-01,-0.20199999999999999
MD,2020-04-01,-0.122
MA,2020-04-01,-0.204
MI,2020-04-01,-0.187
MN,2020-04-01,-0.146
MS,2020-04-01,-0.0936
MO,2020-04-01,-0.11199999999999999
MT,2020-04-01,-0.163
NE,2020-04-01,-0.0774
NV,2020-04-01,-0.19899999999999998
NH,2020-04-01,-0.201
NJ,2020-04-01,-0.175
NM,2020-04-01,-0.127
NY,2020-04-01,-0.212
NC,2020-04-01,-0.122
ND,2020-04-01,-0.156
OH,2020-04-01,-0.157
OK,2020-04-01,-0.11199999999999999
OR,2020-04-01,-0.14300000000000002
PA,2020-04-01,-0.17
RI,2020-04-01,-0.268
SC,2020-04-01,-0.13699999999999998
SD,2020-04-01,-0.0843
TN,2020-04-01,-0.121
TX,2020-04-01,-0.109
UT,2020-04-01,-0.121
VT,2020-04-01,-0.255
VA,2020-04-01,-0.11199999999999999
WA,2020-04-01,-0.138
WV,2020-04-01,-0.11699999999999999
WI,2020-04-01,-0.11800000000000001
WY,2020-04-01,-0.102
AL,2020-04-02,-0.11699999999999999
AK,2020-04-02,-0.16899999999999998
AZ,2020-04-02,-0.10800000000000001
AR,2020-04-02,-0.10800000000000001
CA,2020-04-02,-0.16899999999999998
CO,2020-04-02,-0.133
CT,2020-04-02,-0.18600000000000003
DE,2020-04-02,-0.139
DC,2020-04-02,-0.14
FL,2020-04-02,-0.126
GA,2020-04-02,-0.14300000000000002
HI,2020-04-02,-0.244
ID,2020-04-02,-0.124
IL,2020-04-02,-0.121
IN,2020-04-02,-0.138
IA,2020-04-02,-0.128
KS,2020-04-02,-0.10800000000000001
KY,2020-04-02,-0.138
LA,2020-04-02,-0.166
ME,2020-04-02,-0.215
MD,2020-04-02,-0.131
MA,2020-04-02,-0.21600000000000003
MI,2020-04-02,-0.204
MN,2020-04-02,-0.155
MS,2020-04-02,-0.10099999999999999
MO,2020-04-02,-0.121
MT,2020-04-02,-0.172
NE,2020-04-02,-0.0815
NV,2020-04-02,-0.21
NH,2020-04-02,-0.214
NJ,2020-04-02,-0.187
NM,2020-04-02,-0.139
NY,2020-04-02,-0.22399999999999998
NC,2020-04-02,-0.132
ND,2020-04-02,-0.17
OH,2020-04-02,-0.16899999999999998
OK,2020-04-02,-0.11800000000000001
OR,2020-04-02,-0.151
PA,2020-04-02,-0.182
RI,2020-04-02,-0.28
SC,2020-04-02,-0.14800000000000002
SD,2020-04-02,-0.09
TN,2020-04-02,-0.131
TX,2020-04-02,-0.11800000000000001
UT,2020-04-02,-0.128
VT,2020-04-02,-0.27
VA,2020-04-02,-0.11900000000000001
WA,2020-04-02,-0.147
WV,2020-04-02,-0.124
WI,2020-04-02,-0.127
WY,2020-04-02,-0.10800000000000001
AL,2020-04-03,-0.127
AK,2020-04-03,-0.17600000000000002
AZ,2020-04-03,-0.115
AR,2020-04-03,-0.11699999999999999
CA,2020-04-03,-0.177
CO,2020-04-03,-0.141
CT,2020-04-03,-0.196
DE,2020-04-03,-0.149
DC,2020-04-03,-0.147
FL,2020-04-03,-0.135
GA,2020-04-03,-0.152
HI,2020-04-03,-0.26
ID,2020-04-03,-0.129
IL,2020-04-03,-0.129
IN,2020-04-03,-0.147
IA,2020-04-03,-0.13699999999999998
KS,2020-04-03,-0.11599999999999999
KY,2020-04-03,-0.149
LA,2020-04-03,-0.17600000000000002
ME,2020-04-03,-0.228
MD,2020-04-03,-0.139
MA,2020-04-03,-0.226
MI,2020-04-03,-0.21899999999999997
MN,2020-04-03,-0.165
MS,2020-04-03,-0.10800000000000001
MO,2020-04-03,-0.129
MT,2020-04-03,-0.179
NE,2020-04-03,-0.0855
NV,2020-04-03,-0.221
NH,2020-04-03,-0.226
NJ,2020-04-03,-0.19899999999999998
NM,2020-04-03,-0.151
NY,2020-04-03,-0.235
NC,2020-04-03,-0.14300000000000002
ND,2020-04-03,-0.185
OH,2020-04-03,-0.18
OK,2020-04-03,-0.12300000000000001
OR,2020-04-03,-0.159
PA,2020-04-03,-0.193
RI,2020-04-03,-0.29100000000000004
SC,2020-04-03,-0.157
SD,2020-04-03,-0.0951
TN,2020-04-03,-0.14
TX,2020-04-03,-0.127
UT,2020-04-03,-0.135
VT,2020-04-03,-0.284
VA,2020-04-03,-0.126
WA,2020-04-03,-0.155
WV,2020-04-03,-0.131
WI,2020-04-03,-0.136
WY,2020-04-03,-0.114
AL,2020-04-04,-0.135
AK,2020-04-04,-0.184
AZ,2020-04-04,-0.122
AR,2020-04-04,-0.125
CA,2020-04-04,-0.184
CO,2020-04-04,-0.15
CT,2020-04-04,-0.205
DE,2020-04-04,-0.158
DC,2020-04-04,-0.153
FL,2020-04-04,-0.14400000000000002
GA,2020-04-04,-0.161
HI,2020-04-04,-0.275
ID,2020-04-04,-0.133
IL,2020-04-04,-0.13699999999999998
IN,2020-04-04,-0.157
IA,2020-04-04,-0.147
KS,2020-04-04,-0.12300000000000001
KY,2020-04-04,-0.159
LA,2020-04-04,-0.185
ME,2020-04-04,-0.239
MD,2020-04-04,-0.147
MA,2020-04-04,-0.23600000000000002
MI,2020-04-04,-0.235
MN,2020-04-04,-0.174
MS,2020-04-04,-0.114
MO,2020-04-04,-0.136
MT,2020-04-04,-0.187
NE,2020-04-04,-0.0893
NV,2020-04-04,-0.22899999999999998
NH,2020-04-04,-0.23600000000000002
NJ,2020-04-04,-0.209
NM,2020-04-04,-0.161
NY,2020-04-04,-0.24600000000000002
NC,2020-04-04,-0.153
ND,2020-04-04,-0.2
OH,2020-04-04,-0.19
OK,2020-04-04,-0.128
OR,2020-04-04,-0.16699999999999998
PA,2020-04-04,-0.204
RI,2020-04-04,-0.301
SC,2020-04-04,-0.166
SD,2020-04-04,-0.0994
TN,2020-04-04,-0.14800000000000002
TX,2020-04-04,-0.135
UT,2020-04-04,-0.142
VT,2020-04-04,-0.297
VA,2020-04-04,-0.132
WA,2020-04-04,-0.163
WV,2020-04-04,-0.138
WI,2020-04-04,-0.145
WY,2020-04-04,-0.11900000000000001
AL,2020-04-05,-0.14300000000000002
AK,2020-04-05,-0.19
AZ,2020-04-05,-0.128
AR,2020-04-05,-0.133
CA,2020-04-05,-0.19
CO,2020-04-05,-0.157
CT,2020-04-05,-0.213
DE,2020-04-05,-0.16699999999999998
DC,2020-04-05,-0.158
FL,2020-04-05,-0.152
GA,2020-04-05,-0.16899999999999998
HI,2020-04-05,-0.29
ID,2020-04-05,-0.13699999999999998
IL,2020-04-05,-0.14300000000000002
IN,2020-04-05,-0.166
IA,2020-04-05,-0.156
KS,2020-04-05,-0.131
KY,2020-04-05,-0.168
LA,2020-04-05,-0.193
ME,2020-04-05,-0.25
MD,2020-04-05,-0.154
MA,2020-04-05,-0.245
MI,2020-04-05,-0.249
MN,2020-04-05,-0.182
MS,2020-04-05,-0.121
MO,2020-04-05,-0.142
MT,2020-04-05,-0.193
NE,2020-04-05,-0.0929
NV,2020-04-05,-0.237
NH,2020-04-05,-0.24600000000000002
NJ,2020-04-05,-0.22
NM,2020-04-05,-0.171
NY,2020-04-05,-0.256
NC,2020-04-05,-0.162
ND,2020-04-05,-0.214
OH,2020-04-05,-0.2
OK,2020-04-05,-0.132
OR,2020-04-05,-0.174
PA,2020-04-05,-0.214
RI,2020-04-05,-0.31
SC,2020-04-05,-0.174
SD,2020-04-05,-0.10300000000000001
TN,2020-04-05,-0.155
TX,2020-04-05,-0.142
UT,2020-04-05,-0.147
VT,2020-04-05,-0.309
VA,2020-04-05,-0.138
WA,2020-04-05,-0.171
WV,2020-04-05,-0.145
WI,2020-04-05,-0.152
WY,2020-04-05,-0.124
AL,2020-04-06,-0.151
AK,2020-04-06,-0.19699999999999998
AZ,2020-04-06,-0.133
AR,2020-04-06,-0.14
CA,2020-04-06,-0.196
CO,2020-04-06,-0.16399999999999998
CT,2020-04-06,-0.22
DE,2020-04-06,-0.175
DC,2020-04-06,-0.163
FL,2020-04-06,-0.159
GA,2020-04-06,-0.177
HI,2020-04-06,-0.304
ID,2020-04-06,-0.141
IL,2020-04-06,-0.15
IN,2020-04-06,-0.174
IA,2020-04-06,-0.16399999999999998
KS,2020-04-06,-0.13699999999999998
KY,2020-04-06,-0.17600000000000002
LA,2020-04-06,-0.2
ME,2020-04-06,-0.259
MD,2020-04-06,-0.161
MA,2020-04-06,-0.254
MI,2020-04-06,-0.263
MN,2020-04-06,-0.19
MS,2020-04-06,-0.127
MO,2020-04-06,-0.14800000000000002
MT,2020-04-06,-0.19899999999999998
NE,2020-04-06,-0.0963
NV,2020-04-06,-0.244
NH,2020-04-06,-0.255
NJ,2020-04-06,-0.22899999999999998
NM,2020-04-06,-0.18
NY,2020-04-06,-0.265
NC,2020-04-06,-0.171
ND,2020-04-06,-0.228
OH,2020-04-06,-0.209
OK,2020-04-06,-0.135
OR,2020-04-06,-0.182
PA,2020-04-06,-0.222
RI,2020-04-06,-0.317
SC,2020-04-06,-0.18100000000000002
SD,2020-04-06,-0.107
TN,2020-04-06,-0.162
TX,2020-04-06,-0.149
UT,2020-04-06,-0.153
VT,2020-04-06,-0.319
VA,2020-04-06,-0.14400000000000002
WA,2020-04-06,-0.179
WV,2020-04-06,-0.151
WI,2020-04-06,-0.16
WY,2020-04-06,-0.129
AL,2020-04-07,-0.158
AK,2020-04-07,-0.20199999999999999
AZ,2020-04-07,-0.139
AR,2020-04-07,-0.147
CA,2020-04-07,-0.201
CO,2020-04-07,-0.171
CT,2020-04-07,-0.226
DE,2020-04-07,-0.182
DC,2020-04-07,-0.168
FL,2020-04-07,-0.166
GA,2020-04-07,-0.184
HI,2020-04-07,-0.318
ID,2020-04-07,-0.145
IL,2020-04-07,-0.155
IN,2020-04-07,-0.182
IA,2020-04-07,-0.172
KS,2020-04-07,-0.14300000000000002
KY,2020-04-07,-0.183
LA,2020-04-07,-0.207
ME,2020-04-07,-0.268
MD,2020-04-07,-0.16699999999999998
MA,2020-04-07,-0.261
MI,2020-04-07,-0.27699999999999997
MN,2020-04-07,-0.198
MS,2020-04-07,-0.133
MO,2020-04-07,-0.153
MT,2020-04-07,-0.205
NE,2020-04-07,-0.0996
NV,2020-04-07,-0.251
NH,2020-04-07,-0.263
NJ,2020-04-07,-0.23800000000000002
NM,2020-04-07,-0.188
NY,2020-04-07,-0.27399999999999997
NC,2020-04-07,-0.179
ND,2020-04-07,-0.242
OH,2020-04-07,-0.218
OK,2020-04-07,-0.138
OR,2020-04-07,-0.188
PA,2020-04-07,-0.231
RI,2020-04-07,-0.324
SC,2020-04-07,-0.188
