state,date,tweet_id,subj,pol,vaderPol
OH,2020-03-24,1242436596936441857,0.4983333333333333,0.13000000000000003,0.4391
OH,2020-03-29,1244344044244926464,0.0,0.0,-0.296
OH,2020-04-28,1255233673663860739,0.7416666666666667,0.5083333333333333,0.9549
OH,2020-01-25,1221094815057596421,0.0,0.0,0.0
OH,2020-04-02,1245577073772474369,0.8,-0.2,-0.8689
OH,2020-03-09,1237154793505927168,0.0,0.0,0.0
OH,2020-04-02,1245531292449546253,0.47500000000000003,0.125,0.4329
OH,2020-03-30,1244692460292509696,0.2,0.2,0.5267
OH,2020-03-18,1240159383461429253,0.35555555555555557,0.11111111111111112,0.4574
OH,2020-03-28,1243697123767582727,0.0,0.0,0.0
OH,2020-04-28,1255210563673653250,0.5,0.0,-0.0258
OH,2020-03-29,1244072967161683968,0.4444444444444444,0.2543131510416667,0.0
OH,2020-03-24,1242579115133329411,0.0,0.0,0.4215
OH,2020-04-03,1245882255697944582,0.1,0.0,-0.1991
OH,2020-03-29,1244378606010277888,0.33333333333333337,0.36666666666666664,0.4404
OH,2020-03-20,1241105282694070274,0.0,0.0,-0.4404
OH,2020-04-15,1250505729150255109,0.3,1.0,0.6369
OH,2020-04-01,1245404696094724096,0.5,0.5,0.296
OH,2020-01-25,1220946480464322560,0.0,0.0,-0.296
OH,2020-03-27,1243339075391815682,0.0,-0.2,-0.6705
OH,2020-04-02,1245784862725943302,0.5,0.25,0.4404
OH,2020-04-04,1246289405645598731,0.0,0.0,-0.34
OH,2020-03-22,1241862015037079553,0.3,0.0,0.0
OH,2020-03-29,1244078901988597761,0.0,0.0,-0.2732
OH,2020-04-01,1245235128638541826,0.0,0.0,-0.4939
OH,2020-03-22,1241788622728241154,0.575,0.04999999999999999,0.743
OH,2020-04-01,1245480340455657478,0.6255952380952381,0.25476190476190474,0.7055
OH,2020-03-26,1242986478684327938,0.0,0.0,0.0
OH,2020-03-22,1241527980603641856,0.5,0.5,0.2263
OH,2020-03-26,1243210039176753152,0.8666666666666667,-0.5000000000000001,0.2023
OH,2020-03-28,1243725716635688961,0.6666666666666666,0.19999999999999998,0.0
OH,2020-03-27,1243398376160292864,0.0,0.0,0.0
OH,2020-03-23,1242229154608807936,0.4,0.3,0.0
OH,2020-04-03,1245870557200957444,0.3333333333333333,-0.16666666666666666,0.0
OH,2020-03-03,1234979440112701441,0.125,0.0,0.0
OH,2020-02-14,1228262843285372928,0.75,0.25,0.0
OH,2020-05-05,1257737086981025792,0.43333333333333335,0.23333333333333336,0.5106
OH,2020-03-29,1244287748674027520,0.3375,0.037500000000000006,0.0
OH,2020-03-21,1241263534345945089,0.0,0.0,0.0
OH,2020-03-21,1241373625804115968,0.06666666666666667,0.03333333333333333,0.4939
OH,2020-03-04,1235021505949507584,0.2916666666666667,-0.31666666666666665,-0.5574
OH,2020-03-28,1243998551367188480,1.0,0.0,0.0
OH,2020-03-30,1244454183010435073,0.7875,-0.45,-0.3612
OH,2020-03-19,1240631754173681666,0.0,0.0,0.4019
OH,2020-04-28,1255254687428812806,0.8,0.4,0.1027
OH,2020-03-28,1243750223576477700,0.4785714285714286,0.29523809523809524,0.0
OH,2020-03-29,1244407122923839491,0.3,1.0,0.6369
OH,2020-03-25,1242930308128952321,0.0,0.0,-0.4019
OH,2020-03-21,1241424175480406016,0.0,0.0,0.0
OH,2020-04-28,1255239597010948101,0.5,0.5,0.0
OH,2020-03-27,1243547877231689734,0.0,0.0,0.0
OH,2020-03-03,1234982177504317440,0.0,0.0,-0.4404
OH,2020-03-27,1243380726566805504,0.0,0.0,0.0
OH,2020-04-04,1246272124303675393,0.725,0.4625,0.8442
OH,2020-04-28,1255222647723642880,0.3,0.1,0.0
OH,2020-02-17,1229445810364067840,0.0,0.0,0.0
OH,2020-03-07,1236080113956958209,0.4,-0.2,-0.8519
OH,2020-03-30,1244648701890617344,0.0,0.0,-0.3089
OH,2020-03-18,1240143478765563904,0.45,0.24166666666666667,0.4939
OH,2020-03-24,1242459027990294534,0.0,0.0,-0.5719
OH,2020-03-09,1237126508226973709,0.0,0.0,0.0
OH,2020-03-21,1241376860044513280,0.0,0.0,0.0
OH,2020-04-03,1246198951981789186,1.0,-0.5,-0.25
OH,2020-03-28,1243691360785444864,0.0,0.0,0.4019
OH,2020-03-27,1243410048241373192,0.2,0.2,0.0
OH,2020-03-24,1242319533769138182,0.0,0.0,-0.4939
OH,2020-03-21,1241395775663411200,0.06666666666666667,0.0,0.4847
OH,2020-04-02,1245784012293115905,0.0,0.0,0.0
OH,2020-03-04,1235013417959854081,0.45,0.04999999999999999,0.1531
OH,2020-03-18,1240256153965256705,0.35000000000000003,0.25,0.5411
OH,2020-05-10,1259618967947284482,0.4,0.0,0.0
OH,2020-01-29,1222527397783900161,0.2,0.2,0.0
OH,2020-05-10,1259618202285465602,0.625,0.65,0.8625
OH,2020-03-06,1236069319458648064,0.0,0.0,0.0
OH,2020-04-02,1245632946289008640,0.0,0.0,-0.4753
OH,2020-02-25,1232256252715192320,0.0,0.0,-0.5106
OH,2020-03-19,1240481497590702080,0.6333333333333333,-0.20000000000000004,0.3919
OH,2020-03-26,1243020208849276929,0.4,0.6,0.5673
OH,2020-03-30,1244767275002892289,0.75,1.0,0.8619
OH,2020-03-03,1234981308406718464,0.375,-0.125,0.25
